id,name,type,frameType,description,level,atk,def,race,attribute,archetype
23927567,An Owl of Luck,Flip Effect Monster,effect,"FLIP: Select 1 Field Spell Card from your Deck and place it on top of your Deck. If ""Necrovalley"" is on the field  you can add the selected Field Spell Card to your hand instead.",2.0,300.0,500.0,Winged Beast,WIND,
54912977,Ancient Lamp,Effect Monster,effect,"During your Main Phase: You can Special Summon ""La Jinn the Mystical Genie of the Lamp"" from your hand. This card must be face-up on the field to activate and to resolve this effect. Before damage calculation  if this card is being attacked by an opponent's monster  and was face-down at the start of the Damage Step: You can target 1 monster your opponent controls  except the attacking monster; the attacking monster attacks it instead  and you proceed to damage calculation.",3.0,900.0,1400.0,Spellcaster,WIND,
32422602,Ancient Warriors - Ingenious Zhuge Kong,Effect Monster,effect,"If this card is added from the Deck to your hand by the effect of an ""Ancient Warriors"" card: You can Special Summon it. When a Spell/Trap Card is activated (Quick Effect): You can send 1 face-up ""Ancient Warriors"" Continuous Spell/Trap you control to the GY; negate the activation. When a monster effect is activated while you control ""Ancient Warriors - Virtuous Liu Xuan"" (Quick Effect): You can send 1 face-up ""Ancient Warriors"" Continuous Spell/Trap you control to the GY; negate the activation. You can only use each effect of ""Ancient Warriors - Ingenious Zhuge Kong"" once per turn.",4.0,1000.0,2000.0,Beast-Warrior,WIND,Ancient Warriors
76416959,Ancient Warriors - Loyal Guan Yun,Effect Monster,effect,"If only your opponent controls a monster: You can Special Summon this card from your hand. Your opponent cannot target other ""Ancient Warriors"" monsters you control with card effects. If your opponent controls more monsters than you do: You can target 1 monster your opponent controls; destroy it. You can only use this effect of ""Ancient Warriors - Loyal Guan Yun"" once per turn.",7.0,2500.0,1800.0,Beast-Warrior,WIND,Ancient Warriors
2801664,Ancient Warriors - Valiant Zhang De,Effect Monster,effect,"Gains 300 ATK for each monster your opponent controls  during your turn only. You can only use each of the following effects of ""Ancient Warriors - Valiant Zhang De"" once per turn.  ● If you control 2 or more ""Ancient Warriors"" monsters: You can Special Summon this card from your hand.  ● If your opponent controls more monsters than you do: You can activate this effect; this card can make up to 2 attacks on monsters during each Battle Phase this turn.",7.0,2700.0,900.0,Beast-Warrior,WIND,Ancient Warriors
40428851,Ancient Warriors - Virtuous Liu Xuan,Effect Monster,effect,"While you control another ""Ancient Warriors"" monster  your opponent's monsters cannot target this card for attacks. You can only use each of the following effects of ""Ancient Warriors - Virtuous Liu Xuan"" once per turn.  ● If your opponent controls more monsters than you do: You can send 1 card from your hand or field to the GY; Special Summon 1 ""Ancient Warriors"" monster from your Deck  except ""Ancient Warriors - Virtuous Liu Xuan"". ● When an attack is declared involving another ""Ancient Warriors"" monster you control: You can draw 1 card.",4.0,1400.0,1200.0,Beast-Warrior,WIND,Ancient Warriors
65711558,Ancient Warriors Oath - Double Dragon Lords,Link Monster,link,"2 Beast-Warrior monsters  including a WIND ""Ancient Warriors"" monster  All ""Ancient Warriors"" monsters you control gain 500 ATK/DEF. You can only use each of the following effects of ""Ancient Warriors Oath - Double Dragon Lords"" once per turn. If this card is Link Summoned: You can add 1 ""Ancient Warriors"" card from your Deck to your hand. (Quick Effect): You can send 1 card from your hand or field to the GY  then target 1 face-up card your opponent controls; return it to the hand.",,1100.0,,Beast-Warrior,WIND,Ancient Warriors
4280258,"Apollousa, Bow of the Goddess",Link Monster,link,"2+ monsters with different names  except Tokens  You can only control 1 ""Apollousa  Bow of the Goddess"". The original ATK of this card becomes 800 x the number of Link Materials used for its Link Summon. Once per Chain  when your opponent activates a monster effect (Quick Effect): You can make this card lose exactly 800 ATK  and if you do  negate the activation.",,0.0,,Fairy,WIND,
81769387,Appliancer Propelion,Link Monster,link,"1 ""Appliancer"" monster  Cannot be used as Link Material the turn it is Link Summoned. This card can attack directly. Once per turn  during damage calculation  if your monster battles an opponent's monster  while this card is co-linked (Quick Effect): You can make that opponent's monster's ATK 0 during that damage calculation only. Once per turn  during damage calculation  if this monster that is not co-linked battles an opponent's monster (Quick Effect): You can make that opponent's monster's ATK 0 during that damage calculation only.",,1200.0,,Machine,WIND,Appliancer
59464593,Armed Dragon LV10,Effect Monster,effect,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by Tributing 1 ""Armed Dragon LV7"". You can send 1 card from your hand to the Graveyard to destroy all face-up monsters your opponent controls.",10.0,3000.0,2000.0,Dragon,WIND,Armed Dragon
980973,Armed Dragon LV3,Effect Monster,effect,"During your Standby Phase: You can send this card to the GY; Special Summon 1 ""Armed Dragon LV5"" from your hand or Deck.",3.0,1200.0,900.0,Dragon,WIND,Armed Dragon
46384672,Armed Dragon LV5,Effect Monster,effect,"You can send 1 monster from your hand to the GY  then target 1 monster your opponent controls with ATK less than or equal to the sent monster's ATK; destroy that target. During the End Phase  if this card destroyed a monster by battle this turn: You can send this card to the GY; Special Summon 1 ""Armed Dragon LV7"" from your hand or Deck.",5.0,2400.0,1700.0,Dragon,WIND,Armed Dragon
73879377,Armed Dragon LV7,Effect Monster,effect,"Cannot be Normal Summoned/Set. Must be Special Summoned by ""Armed Dragon LV5"". You can send 1 monster from your hand to the GY; destroy all monsters your opponent controls with ATK less than or equal to that sent monster's ATK.",7.0,2800.0,1000.0,Dragon,WIND,Armed Dragon
58153103,Armed Dragon Thunder LV10,Effect Monster,effect,"If this card was Special Summoned by the effect of an ""Armed Dragon"" monster  it gains the following effects based on its ATK.  ● 1+: Its name becomes ""Armed Dragon LV10"". ● 10+: Control of it cannot switch. ● 100+: Cannot be destroyed by battle. ● 1000+: Once per opponent's turn (Quick Effect): You can send 1 card from your hand to the GY  then target 1 other card on the field; destroy it  and if you do  this card gains 1000 ATK. ● 10000+: Once per turn: You can destroy all other cards on the field.",10.0,3000.0,2000.0,Dragon,WIND,Armed Dragon
57030525,Armed Dragon Thunder LV3,Effect Monster,effect,"This card's name becomes ""Armed Dragon LV3"" while on the field or in the GY. You can only use each of the following effects of ""Armed Dragon Thunder LV3"" once per turn. You can send 1 monster from your hand to the GY; send this card from the field to the GY  and if you do  Special Summon 1 Level 5 or lower ""Armed Dragon"" monster from your hand or Deck. If this card is sent to the GY to activate a Dragon monster's effect: You can draw 1 card.",3.0,1200.0,900.0,Dragon,WIND,Armed Dragon
21546416,Armed Dragon Thunder LV5,Effect Monster,effect,"This card's name becomes ""Armed Dragon LV5"" while on the field or in the GY. You can only use each of the following effects of ""Armed Dragon Thunder LV5"" once per turn. You can send 1 monster from your hand to the GY; send this card from the field to the GY  and if you do  Special Summon 1 Level 7 or lower ""Armed Dragon"" monster from your hand or Deck. If this card is sent to the GY to activate a Dragon monster's effect: You can add 1 Level 5 or higher WIND Dragon monster from your Deck to your hand.",5.0,2400.0,1700.0,Dragon,WIND,Armed Dragon
94141712,Armed Dragon Thunder LV7,Effect Monster,effect,"This card's name becomes ""Armed Dragon LV7"" while on the field or in the GY. You can only use each of the following effects of ""Armed Dragon Thunder LV7"" once per turn. You can send 1 monster from your hand to the GY; send this card from the field to the GY  and if you do  Special Summon 1 Level 10 or lower ""Armed Dragon"" monster from your hand or Deck. If this card is sent to the GY to activate a Dragon monster's effect: You can add 1 ""Armed Dragon"" card from your Deck to your hand.",7.0,2800.0,1000.0,Dragon,WIND,Armed Dragon
75220074,"Armed Dragon, the Armored Dragon",Effect Monster,effect,"When this card destroys an opponent's monster by battle: You can Special Summon 1 Level 5 or lower WIND Dragon monster from your hand or Deck  except ""Armed Dragon  the Armored Dragon""  but it cannot attack directly this turn.",4.0,1900.0,1400.0,Dragon,WIND,Armed Dragon
31817415,Armed Neos,Fusion Monster,fusion,"""Elemental HERO Neos"" + 1 ""Armed Dragon"" monster  Must be Fusion Summoned. If this card is Special Summoned: You can choose 1 Dragon monster in your GY and destroy all monsters your opponent controls with an equal or lower Level than it. When this card destroys a monster by battle: You can make this card gain the following effect.  ● During the Main Phase (Quick Effect): You can Tribute this card; Special Summon 1 ""Elemental HERO"" Fusion Monster from your Extra Deck  ignoring its Summoning conditions.",10.0,3500.0,3000.0,Warrior,WIND,Neos
86915847,Armored Bee,Effect Monster,effect,Once per turn: You can target 1 face-up monster your opponent controls; halve that target's ATK until the End Phase.,4.0,1600.0,1200.0,Insect,WIND,
67159705,Armored Cybern,Union Effect Monster,effect,"Once per turn  you can either: Target 1 ""Cyber Dragon"" you control  or 1 Fusion Monster you control that lists ""Cyber Dragon"" as Fusion Material; equip this card to that target  OR: Unequip this card and Special Summon it. Once per turn  while equipped to a monster by this effect: You can target 1 face-up monster on the field; the equipped monster loses exactly 1000 ATK (even if this card leaves the field)  and if it does  destroy that target. If the equipped monster would be destroyed by battle or card effect  destroy this card instead.",4.0,0.0,2000.0,Machine,WIND,Cyber Dragon
21452275,Aroma Jar,Flip Effect Monster,effect,If this card is flipped face-up  this card cannot be destroyed by battle while it is face-up on the field. If this card is flipped face-up  during each player's End Phase: You gain 500 LP.,1.0,500.0,400.0,Rock,WIND,Aroma
14169843,Aromage Laurel,Effect Monster,effect,"If your LP are higher than your opponent's: You can Special Summon this card from your hand. If you gain LP: Target 1 non-Tuner Plant monster on the field; it is treated as a Tuner this turn. If this card is sent to the GY: You can gain 500 LP. You can only use each effect of ""Aromage Laurel"" once per turn.",1.0,800.0,0.0,Plant,WIND,Aroma
85489096,Arsenal Summoner,Flip Effect Monster,effect,"FLIP: Add 1 ""Guardian"" card from your Deck to your hand  except ""Celtic Guardian""  ""Winged Dragon  Guardian of the Fortress #1""  ""Winged Dragon  Guardian of the Fortress #2""  ""Guardian of the Labyrinth""  or ""The Reliable Guardian"".",4.0,1600.0,1600.0,Spellcaster,WIND,Guardian
410904,Awakening of the Possessed - Rasenryu,Effect Monster,effect,"You can Special Summon this card (from your hand or Deck) by sending 1 face-up Spellcaster monster and 1 face-up Level 4 or lower WIND monster you control to the GY. You can only use each of the following effects of ""Awakening of the Possessed - Rasenryu"" once per turn.  ● When this card is Special Summoned by its effect: You can return 1 card your opponent controls to the hand.  ● If this card is sent from the field to the GY: You can add 1 ""Spiritual Wind Art"" card or 1 ""Possessed"" Spell/Trap from your Deck to your hand.",5.0,2000.0,200.0,Dragon,WIND,Possessed
44954628,B.E.S. Tetran,Effect Monster,effect,When this card is Normal Summoned  put 3 counters on it. This card cannot be destroyed by battle. If this card attacks or is attacked  remove 1 counter from this card at the end of the Damage Step. If you cannot  destroy it. Once per turn  you can remove 1 counter on this card to destroy 1 Spell or Trap Card on the field.,6.0,1800.0,2300.0,Machine,WIND,B.E.S.
88819587,Baby Dragon,Normal Monster,normal,Much more than just a child  this dragon is gifted with untapped power.,3.0,1200.0,700.0,Dragon,WIND,
94670654,Baku the Beast Ninja,Effect Monster,effect,"If this card is added to your hand  except by drawing it: You can Special Summon it. If this card is Special Summoned or flipped face-up: You can target 1 ""Ninja"" or ""Ninjitsu Art"" card from your GY or face-up Spell & Trap Zone  except ""Baku the Beast Ninja""; return it to the hand. You can only use each effect of ""Baku the Beast Ninja"" once per turn.",3.0,1500.0,600.0,Beast,WIND,Ninja
84815190,Baronne de Fleur,Synchro Monster,synchro,"1 Tuner + 1+ non-Tuner monsters  Once per turn: You can target 1 card on the field; destroy it. Once while face-up on the field  when a card or effect is activated (Quick Effect): You can negate the activation  and if you do  destroy that card. You can only use the previous effect of ""Baronne de Fleur"" once per turn. Once per turn  during the Standby Phase: You can target 1 Level 9 or lower monster in your GY; return this card to the Extra Deck  and if you do  Special Summon that monster.",10.0,3000.0,2400.0,Warrior,WIND,Fleur
73356503,Barrier Statue of the Stormwinds,Effect Monster,effect,No monsters can be Special Summoned  except for WIND monsters.,4.0,1000.0,1000.0,Winged Beast,WIND,
72076281,Bat,Normal Monster,normal,A mechanical bat that drops blasts from its wings.,1.0,300.0,350.0,Machine,WIND,
10389143,Battle Eagle Token,Token,token,"Special Summoned with the effect of ""Number 42: Galaxy Tomahawk"". Destroy this Token during the End Phase of the turn it is Special Summoned.",6.0,2000.0,0.0,Machine,WIND,
90161770,Battlewasp - Arbalest the Rapidfire,Effect Monster,effect,"When this card is Normal Summoned: You can target 1 Level 3 or lower Insect monster in your GY; Special Summon that monster in Defense Position. If this card in its owner's possession is destroyed by an opponent's card: You can Special Summon 1 ""Battlewasp"" monster from your hand or Deck. You can only use this effect of ""Battlewasp - Arbalest the Rapidfire"" once per turn.",4.0,1800.0,800.0,Insect,WIND,Battlewasp
27565379,Battlewasp - Azusa the Ghost Bow,Synchro Tuner Monster,synchro,"1 Tuner + 1+ non-Tuner monsters  When your opponent takes effect damage from another ""Battlewasp"" monster: You can inflict damage to your opponent equal to the original ATK of that monster. You can only use this effect of ""Battlewasp - Azusa the Ghost Bow"" once per turn. When a monster is destroyed by battle with your ""Battlewasp"" monster  while this card is in your GY: You can Special Summon this card in Defense Position  but banish it when it leaves the field.",5.0,2200.0,1600.0,Insect,WIND,Battlewasp
26443791,Battlewasp - Ballista the Armageddon,Synchro Monster,synchro,1 Tuner + 1+ non-Tuner monsters  If this card is Special Summoned: You can banish all Insect monsters from your GY; all monsters your opponent currently controls lose 500 ATK/DEF for each of your banished Insect monsters. If this card attacks a Defense Position monster  inflict piercing battle damage. If this Synchro Summoned card in its owner's control is destroyed by an opponent's card: You can Special Summon 3 of your banished Level 11 or lower Insect monsters.,12.0,3000.0,800.0,Insect,WIND,Battlewasp
91283212,Battlewasp - Dart the Hunter,Effect Monster,effect,"When your ""Battlewasp"" monster destroys a monster by battle that is owned by your opponent: You can discard this card; inflict damage to your opponent equal to that destroyed monster's original ATK. You can target 1 other Insect monster you control; it is treated as a Tuner this turn  also you cannot Special Summon monsters from the Extra Deck for the rest of this turn  except Insect monsters. You can only use each effect of ""Battlewasp - Dart the Hunter"" once per turn.",1.0,100.0,100.0,Insect,WIND,Battlewasp
53950487,Battlewasp - Halberd the Charge,Synchro Monster,synchro,"1 Insect Tuner + 1+ non-Tuner monsters  Once per battle  during damage calculation  if this card attacks an opponent's monster with equal or higher ATK (Quick Effect): You can halve the ATK of that opponent's monster  during that damage calculation only. When this card inflicts battle damage to your opponent: You can inflict 200 damage to your opponent for each ""Battlewasp"" monster you control. You can only use this effect of ""Battlewasp - Halberd the Charge"" once per turn.",6.0,2500.0,800.0,Insect,WIND,Battlewasp
80949182,Battlewasp - Hama the Conquering Bow,Synchro Monster,synchro,"1 Tuner + 1+ non-Tuner monsters  If this card was Synchro Summoned using a Synchro Monster as material  it can make a second attack during each Battle Phase. You can only use each of the following effects of ""Battlewasp - Hama the Conquering Bow"" once per turn.  ● When this card inflicts battle damage to your opponent: You can make all monsters your opponent currently controls lose 1000 ATK/DEF.  ● At the end of your Battle Phase  if your opponent has not taken any battle damage this Phase: You can inflict 300 damage to your opponent for each ""Battlewasp"" monster in your GY.",8.0,2800.0,2000.0,Insect,WIND,Battlewasp
65899613,Battlewasp - Pin the Bullseye,Effect Monster,effect,"If you control an Insect monster: You can Special Summon this card from your hand. During your Main Phase: You can inflict 200 damage to your opponent for each ""Battlewasp - Pin the Bullseye"" you control. You can only use each effect of ""Battlewasp - Pin the Bullseye"" once per turn.",1.0,200.0,300.0,Insect,WIND,Battlewasp
28388927,Battlewasp - Sting the Poison,Tuner Monster,effect,"If this card is Normal or Special Summoned: You can add 1 ""Battlewasp"" monster from your Deck to your hand  except ""Battlewasp - Sting the Poison"". (Quick Effect): You can Tribute 1 other Insect monster  then target 1 Effect Monster your opponent controls; negate its effects until the end of this turn. You can only use each effect of ""Battlewasp - Sting the Poison"" once per turn.",2.0,400.0,800.0,Insect,WIND,Battlewasp
54772065,Battlewasp - Twinbow the Attacker,Effect Monster,effect,"During your Main Phase: You can Special Summon this card from your hand  also you cannot Special Summon monsters from the Extra Deck for the rest of this turn  except Insect monsters. You can only use this effect of ""Battlewasp - Twinbow the Attacker"" once per turn. This card can make a second attack during each Battle Phase.",3.0,1000.0,500.0,Insect,WIND,Battlewasp
1474910,Bee List Soldier,Effect Monster,effect,"You can Tribute this card and 1 face-up Insect monster  except ""Bee List Soldier""; draw 2 cards.",1.0,500.0,400.0,Insect,WIND,
2656842,Beetrooper Scout Buggy,Effect Monster,effect,"You cannot Special Summon monsters  except Insect monsters. If this card is Normal or Special Summoned: You can Special Summon 1 ""Beetrooper Scout Buggy"" from your hand  Deck  or GY. You can only use this effect of ""Beetrooper Scout Buggy"" once per turn.",3.0,1000.0,300.0,Insect,WIND,Beetrooper
65430555,Beetrooper Sting Lancer,Effect Monster,effect,"During the Main Phase (Quick Effect): You can target 1 Insect monster in your GY and 1 monster in your opponent's GY; Special Summon this card from your hand  and if you do  place the targeted monsters on the bottoms of the Decks. If this card is Normal or Special Summoned: You can add 1 ""Beetrooper"" Spell/Trap from your Deck to your hand. You can only use each effect of ""Beetrooper Sting Lancer"" once per turn.",7.0,2400.0,1800.0,Insect,WIND,Beetrooper
22953211,Bellcat Fighter,Link Monster,link,"3 monsters  including a Token  When this card destroys an opponent's monster by battle: You can Special Summon 1 ""Bellcat Token"" (Machine/WIND/Level 4/ATK 2000/DEF 2000) in Defense Position.",,2000.0,,Machine,WIND,
69601012,Berfomet the Mythical King of Phantom Beasts,Fusion Monster,fusion,"2 monsters with different Types (Beast  Fiend  or Illusion)  This card's name becomes ""Chimera the Flying Mythical Beast"" while on the field or in the GY. You can only use each of the following effects of ""Berfomet the Mythical King of Phantom Beasts"" once per turn. If this card is Fusion Summoned: You can send 1 Beast  Fiend  or Illusion monster from your Deck to the GY. During your opponent's turn (Quick Effect): You can banish this card from your GY  then target 1 of your banished Beast  Fiend  or Illusion monsters  except ""Berfomet the Mythical King of Phantom Beasts""; Special Summon it.",6.0,2400.0,600.0,Fiend,WIND,Chimera
75252099,Bird of Roses,Effect Monster,effect,When this face-up Attack Position card is destroyed by battle with an opponent's attacking monster and sent to the Graveyard  you can Special Summon 2 Plant-Type Tuner monsters from your Deck in face-up Defense Position.,4.0,1800.0,1500.0,Plant,WIND,Rose Dragon
45547649,Birdface,Effect Monster,effect,"When this card is destroyed by battle and sent to the GY: You can add 1 ""Harpie Lady"" from your Deck to your hand.",4.0,1600.0,1600.0,Winged Beast,WIND,Harpie
90654356,Black Ptera,Effect Monster,effect,If this card is sent from the field to the GY  except by being destroyed by battle: Return it to the hand.,3.0,1000.0,500.0,Dinosaur,WIND,
82944432,Blade Armor Ninja,XYZ Monster,xyz,"2 Level 4 Warrior-Type monsters Once per turn: You can detach 1 Xyz Material from this card to target 1 ""Ninja"" monster you control; it can make a second attack during each Battle Phase this turn.",4.0,2200.0,1000.0,Warrior,WIND,Ninja
28470714,Bladefly,Effect Monster,effect,As long as this card remains face-up on the field  increase the ATK of all WIND monsters by 500 points and decrease the ATK of all EARTH monsters by 400 points.,2.0,600.0,700.0,Insect,WIND,
55969226,Blue Dragon Summoner,Effect Monster,effect,If this card is sent from the field to the GY: You can add 1 Dragon  Warrior  or Spellcaster Normal Monster from your Deck to your hand.,4.0,1500.0,600.0,Spellcaster,WIND,
41396436,Blue-Winged Crown,Normal Monster,normal,With hair shaped like a crown and a body encased in bluish white flames  this bird is a formidable sight.,4.0,1600.0,1200.0,Winged Beast,WIND,
57409948,Bombardment Beetle,Flip Effect Monster,effect,FLIP: Pick up and see 1 face-down Defense Position Monster Card on your opponent's side of the field. If it is an Effect Monster  destroy it (its Flip Effect is not activated)  and if the card is not  return it to its original position.,2.0,400.0,900.0,Insect,WIND,
42429678,Bururu @Ignister,Effect Monster,effect,"If this card is Normal or Special Summoned: You can send 1 ""@Ignister"" monster from your Deck to the GY. If this card is sent to the GY as material for the Synchro Summon of a Cyberse monster: You can target 1 monster in your GY that was used for that Synchro Summon  except ""Bururu @Ignister""; Special Summon that monster. You can only use each effect of ""Bururu @Ignister"" once per turn.",3.0,600.0,1000.0,Cyberse,WIND,@Ignister
91449144,"Caam, Serenity of Gusto",Effect Monster,effect,"Once per turn: You can shuffle 2 ""Gusto"" monsters from your Graveyard into the Main Deck; draw 1 card.",4.0,1700.0,1100.0,Psychic,WIND,Gusto
82633039,"Castel, the Skyblaster Musketeer",XYZ Monster,xyz,"2 Level 4 monsters You can detach 1 material from this card  then target 1 face-up monster on the field; change it to face-down Defense Position. You can detach 2 materials from this card  then target 1 other face-up card on the field; shuffle it into the Deck. You can only use 1 ""Castel  the Skyblaster Musketeer"" effect per turn  and only once that turn.",4.0,2000.0,1500.0,Winged Beast,WIND,
19420830,Cataclysmic Cryonic Coldo,Effect Monster,effect,"If a face-up WIND monster(s) you control is destroyed by battle or an opponent's card effect: You can Special Summon this card from your hand  then  you can place 1 Spell/Trap from the field on top of the Deck. You can only use this effect of ""Cataclysmic Cryonic Coldo"" once per turn.",8.0,2600.0,200.0,Fairy,WIND,
93220472,Cave Dragon,Effect Monster,effect,Cannot be Normal Summoned while you control a monster. This card cannot declare an attack unless you control another Dragon-Type monster.,4.0,2000.0,100.0,Dragon,WIND,
