id,name,type,frameType,description,level,atk,def,race,attribute,archetype
29687169,"Arnis, the Empowered Warrior",Effect Monster,effect,When this card you control is destroyed by battle with an opponent's attacking monster and sent to your Graveyard: You can Special Summon 1 Spellcaster-Type monster with 1500 or less ATK from your Deck in Attack Position.,4.0,1700.0,1200.0,Warrior,FIRE,Empowered Warrior
85967160,Aromage Bergamot,Effect Monster,effect,While your LP is higher than your opponent's  if a Plant-Type monster you control attacks a Defense Position monster  inflict piercing battle damage to your opponent. Once per turn  if you gain LP: This card gains 1000 ATK and DEF until the end of your opponent's turn.,6.0,2400.0,1800.0,Plant,FIRE,Aroma
14558127,Ash Blossom & Joyous Spring,Tuner Monster,effect,"When a card or effect is activated that includes any of these effects (Quick Effect): You can discard this card; negate that effect.  ● Add a card from the Deck to the hand.  ● Special Summon from the Deck.  ● Send a card from the Deck to the GY.  You can only use this effect of ""Ash Blossom & Joyous Spring"" once per turn.",3.0,0.0,1800.0,Zombie,FIRE,
4709881,Auram the World Chalice Blademaster,Link Monster,link,"2 ""World Chalice"" monsters  Gains 300 ATK for each ""World Legacy"" monster in your GY with a different name. You can Tribute 1 ""World Chalice"" monster this card points to  then target 1 other monster in your GY; Special Summon it to your zone this card points to. You can only use this effect of ""Auram the World Chalice Blademaster"" once per turn. If this card is sent from the field to the GY: You can Special Summon 1 ""World Chalice"" monster from your hand.",,2000.0,,Cyberse,FIRE,World Chalice
92652813,Awakening of the Possessed - Greater Inari Fire,Effect Monster,effect,"You can Special Summon this card (from your hand or Deck) by sending 1 face-up Spellcaster monster and 1 face-up Level 4 or lower FIRE monster you control to the GY. You can only use each of the following effects of ""Awakening of the Possessed - Greater Inari Fire"" once per turn.  ● When this card is Special Summoned by its effect: You can inflict damage to your opponent equal to the original ATK of 1 monster they control (your choice).  ● If this card is sent from the field to the GY: You can add 1 ""Spiritual Fire Art"" card or 1 ""Possessed"" Spell/Trap from your Deck to your hand.",5.0,2000.0,200.0,Pyro,FIRE,Possessed
75937826,B.E.S. Big Core MK-2,Effect Monster,effect,If you control no monsters  you can Normal Summon this card without Tributing. When this card is Special Summoned  place 3 counters on it. This card cannot be destroyed by battle. If this card attacks or is attacked  remove 1 counter from this card at the end of the Damage Step. If you cannot  destroy it.,6.0,2400.0,1100.0,Machine,FIRE,B.E.S.
47961808,Barrier Statue of the Inferno,Effect Monster,effect,Neither player can Special Summon monsters  except FIRE monsters.,4.0,1000.0,1000.0,Pyro,FIRE,
48094997,Battle Footballer,Normal Monster,normal,A cyborg with high defense power. Originally it was invented for a football machine.,4.0,1000.0,2100.0,Machine,FIRE,
86325573,Battlin' Boxer Big Bandage,Effect Monster,effect,"Once per turn  this card cannot be destroyed by battle. Once per turn: You can target 1 ""Battlin' Boxer"" monster in your Graveyard  or 1 of your banished ""Battlin' Boxer"" monsters  that has a Level; all ""Battlin' Boxer"" monsters you currently control become that monster's current Level.",2.0,1100.0,1400.0,Warrior,FIRE,Battlin' Boxer
76589815,Battlin' Boxer Cheat Commissioner,XYZ Monster,xyz,"2 Level 3 monsters All monsters your opponent controls must attack  if able. While you control another ""Battlin' Boxer"" monster  your opponent cannot target this card for attacks. When an attack is declared involving another ""Battlin' Boxer"" monster you control: You can detach 2 Xyz Materials from this card; look at your opponent's hand  then Set 1 Spell Card from their hand to your side of the field.",3.0,0.0,1300.0,Warrior,FIRE,Battlin' Boxer
47921178,Battlin' Boxer Chief Second,Effect Monster,effect,"During your Main Phase  you can Normal Summon 1 ""Battlin' Boxer"" monster in addition to your Normal Summon/Set. (You can only gain this effect once per turn.) When an opponent's monster declares an attack  while you control a Warrior or FIRE monster: You can Special Summon this card from your hand  and if you do  negate that attack  then banish 1 monster on the field until the End Phase. You can only use this effect of ""Battlin' Boxer Chief Second"" once per turn.",4.0,500.0,2000.0,Warrior,FIRE,Battlin' Boxer
4549095,Battlin' Boxer Counterpunch,Effect Monster,effect,"During the Damage Step of either player's turn  when a ""Battlin' Boxer"" monster you control is attacking or being attacked: You can banish this card from your hand or Graveyard; that monster gains 1000 ATK  until the end of this turn. You can only use the effect of ""Battlin' Boxer Counterpunch"" once per turn.",3.0,0.0,1100.0,Warrior,FIRE,Battlin' Boxer
5361647,Battlin' Boxer Glassjaw,Effect Monster,effect,"When this card is targeted for an attack: Destroy this card. When this card is sent to the Graveyard by a card effect: You can target 1 ""Battlin' Boxer"" monster in your Graveyard  except ""Battlin' Boxer Glassjaw""; add that target to your hand.",4.0,2000.0,0.0,Warrior,FIRE,Battlin' Boxer
79867938,Battlin' Boxer Headgeared,Effect Monster,effect,"When this card is Normal Summoned: You can send 1 ""Battlin' Boxer"" monster from your Deck to the Graveyard. Once per turn  this face-up Attack Position card cannot be destroyed by battle.",4.0,1000.0,1800.0,Warrior,FIRE,Battlin' Boxer
46804536,Battlin' Boxer King Dempsey,XYZ Monster,xyz,"2 Level 4 monsters  If this card is Special Summoned: You can take 1 Level 4 or lower FIRE Warrior monster or 1 ""Battlin' Boxing"" Spell/Trap from your Deck  and either add it to your hand or send it to the GY. (Quick Effect): You can detach 1 material from a monster you control  and if you do  apply the following effect.  ● Your opponent cannot target ""Battlin' Boxer"" monsters you control with card effects for the rest of this turn.  You can only use each effect of ""Battlin' Boxer King Dempsey"" once per turn.",4.0,2300.0,1800.0,Warrior,FIRE,Battlin' Boxer
23232295,Battlin' Boxer Lead Yoke,XYZ Monster,xyz,"2 Level 4 ""Battlin' Boxer"" monsters If a ""Battlin' Boxer"" monster(s) you control would be destroyed by battle or by a card effect  you can detach 1 Xyz Material from this card instead of destroying 1 of those monsters. When an Xyz Material(s) is detached from this card: This card gains 800 ATK.",4.0,2200.0,2000.0,Warrior,FIRE,Battlin' Boxer
83315222,Battlin' Boxer Promoter,Effect Monster,effect,"If your opponent controls a monster: You can Special Summon this card from your hand. You can Tribute this card; Special Summon up to 2 ""Battlin' Boxer"" monsters with different names from your Deck  except ""Battlin' Boxer Promoter"". You can banish this card from your GY; increase or decrease the Levels of all ""Battlin' Boxer"" monsters you currently control by 1. You can only use each effect of ""Battlin' Boxer Promoter"" once per turn  also you cannot Special Summon monsters during the turn you activate any of this card's effects  except ""Battlin' Boxer"" monsters.",4.0,1700.0,800.0,Warrior,FIRE,Battlin' Boxer
61679541,Battlin' Boxer Rabbit Puncher,Effect Monster,effect,At the start of the Damage Step  if this card attacks a Defense Position monster: Destroy that monster.,3.0,800.0,1000.0,Warrior,FIRE,Battlin' Boxer
24184846,Battlin' Boxer Rib Gardna,Effect Monster,effect,"During either player's turn: You can banish this card from your hand or Graveyard  then target 1 ""Battlin' Boxer"" monster you control; banish it until your next Standby Phase.",3.0,100.0,1400.0,Warrior,FIRE,Battlin' Boxer
35537251,Battlin' Boxer Shadow,Effect Monster,effect,"During your Main Phase: You can detach 1 Xyz Material from a ""Battlin' Boxer"" Xyz Monster you control  and if you do  Special Summon this card from your hand. You can only use this effect of ""Battlin' Boxer Shadow"" once per turn.",4.0,1800.0,1400.0,Warrior,FIRE,Battlin' Boxer
32750341,Battlin' Boxer Sparrer,Effect Monster,effect,"If you control a ""Battlin' Boxer"" monster  you can Special Summon this card (from your hand). If you do  you cannot conduct your Battle Phase for the rest of this turn.",4.0,1200.0,1400.0,Warrior,FIRE,Battlin' Boxer
68144350,Battlin' Boxer Switchitter,Effect Monster,effect,"When this card is Normal Summoned: You can target 1 ""Battlin' Boxer"" monster in your Graveyard; Special Summon that target. You cannot Special Summon any monsters during the turn you activate this effect  except ""Battlin' Boxer"" monsters.",4.0,1500.0,1400.0,Warrior,FIRE,Battlin' Boxer
11522479,Battlin' Boxer Uppercutter,Effect Monster,effect,"If this card is Normal or Special Summoned: You can add 1 ""Battlin' Boxer"" monster or 1 ""Counter"" Counter Trap from your Deck to your hand  except ""Battlin' Boxer Uppercutter"". If this card is sent to the GY by card effect: You can activate 1 of these effects;  ● Special Summon 1 ""Battlin' Boxer"" monster from your GY  except ""Battlin’ Boxer Uppercutter"".  ● Set 1 ""Counter"" Counter Trap from your GY to your field.  You can only use 1 ""Battlin' Boxer Uppercutter"" effect per turn  and only once that turn.",4.0,1600.0,200.0,Warrior,FIRE,Battlin' Boxer
13313278,Battlin' Boxer Veil,Effect Monster,effect,When you take battle damage: You can Special Summon this card from your hand  and if you do  gain Life Points equal to the damage you took.,4.0,0.0,1800.0,Warrior,FIRE,Battlin' Boxer
39041550,Beetrooper Scale Bomber,Effect Monster,effect,"If an Insect monster(s) is Normal or Special Summoned to your field (except during the Damage Step): You can Special Summon this card from your hand. When a monster your opponent controls activates its effect (Quick Effect): You can Tribute 1 Insect monster; destroy it. You can only use each effect of ""Beetrooper Scale Bomber"" once per turn.",3.0,1200.0,2000.0,Insect,FIRE,Beetrooper
59808784,Berlineth the Firestorm Vassal,Effect Monster,effect,"You can discard 1 card; Special Summon this card from your hand  also you cannot Special Summon monsters from the Extra Deck for the rest of this turn. If this card is Tributed for a Tribute Summon: You can look at your opponent's hand and banish 1 card from their hand until the End Phase. You can only use each effect of ""Berlineth the Firestorm Vassal"" once per turn.",3.0,800.0,1000.0,Pyro,FIRE,Vassal
96029574,Black Brutdrago,Synchro Monster,synchro,1 Tuner + 1 or more non-Tuner Gemini monsters Once per turn  you can send 1 Gemini monster from your hand to the Graveyard to select and destroy 1 Spell or Trap Card your opponent controls. When this card is destroyed and sent to the Graveyard  you can select 1 Gemini monster in your Graveyard and Special Summon it. The Special Summoned Gemini monster is treated as an Effect Monster  and gains its effect.,8.0,3000.0,2600.0,Dragon,FIRE,
73580471,Black Rose Dragon,Synchro Monster,synchro,1 Tuner + 1+ non-Tuner monsters  When this card is Synchro Summoned: You can destroy all cards on the field. Once per turn: You can banish 1 Plant monster from your GY  then target 1 Defense Position monster your opponent controls; change that target to face-up Attack Position  and if you do  its ATK becomes 0 until the end of this turn.,7.0,2400.0,1800.0,Dragon,FIRE,Rose Dragon
78509901,Blade Garoodia the Cubic Beast,Effect Monster,effect,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by sending 2 ""Cubic"" monsters you control to the Graveyard. If Summoned this way  this card gains 2000 ATK. This card can make a second attack during each Battle Phase. When this card destroys a monster by battle: You can target up to 3 ""Vijam the Cubic Seed"" in your Graveyard; send this card to the Graveyard  and if you do  Special Summon them  then you can add 1 ""Buster Gundil the Cubic Behemoth"" from your Deck to your hand.",3.0,0.0,0.0,Beast,FIRE,Cubic
11685347,Blast Asmodian,Effect Monster,effect,If any Spell or Trap Card(s) are Chained  inflict 500 damage to your opponent.,3.0,1000.0,300.0,Fiend,FIRE,
70138455,Blast Juggler,Effect Monster,effect,You can only activate this effect during your Standby Phase. Tribute this face-up card to select and destroy 2 face-up monsters with an ATK 1000 or less.,3.0,800.0,900.0,Machine,FIRE,
21051146,Blast Magician,Effect Monster,effect,Each time a Spell Card is activated  place 1 Spell Counter on this card when that Spell Card resolves. You can remove any number of Spell Counters from this card  then target 1 face-up monster on the field with ATK less than or equal to the number of counters you removed x 700; destroy that target.,4.0,1400.0,1700.0,Spellcaster,FIRE,
53804307,"Blaster, Dragon Ruler of Infernos",Effect Monster,effect,"If this card is in your hand or Graveyard: You can banish a total of 2 FIRE and/or Dragon-Type monsters from your hand and/or Graveyard  except this card; Special Summon this card. During your opponent's End Phase  if this card was Special Summoned: Return it to the hand. You can discard this card and 1 FIRE monster to the Graveyard  then target 1 card on the field; destroy that target. If this card is banished: You can add 1 FIRE Dragon-Type monster from your Deck to your hand. You can only use 1 ""Blaster  Dragon Ruler of Infernos"" effect per turn  and only once that turn.",7.0,2800.0,1800.0,Dragon,FIRE,
6602300,"Blaze Fenix, the Burning Bombardment Bird",Fusion Monster,fusion,1 Machine-Type monster + 1 Pyro-Type monster Once per turn  during your Main Phase: You can inflict 300 damage to your opponent for each card on the field. This card cannot attack during the turn you activate this effect.,8.0,2800.0,2300.0,Pyro,FIRE,
16984449,Blazewing Butterfly,Gemini Monster,effect,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is a Normal Monster on the field  you can Normal Summon it to have it become an Effect Monster with this effect. ● You can Tribute this card  then target 1 Gemini monster in your Graveyard  except ""Blazewing Butterfly""; Special Summon that target  and if you do  it becomes an Effect Monster  and gains its effect.",4.0,1500.0,1500.0,Insect,FIRE,
92518817,Blazing Hiita,Effect Monster,effect,"Once per turn  you can Tribute 1 FIRE monster (except this card) to Special Summon 1 FIRE monster from your hand. The monster Special Summoned by this effect is destroyed if ""Blazing Hiita"" is removed from your side of the field.",4.0,800.0,1500.0,Spellcaster,FIRE,
5464695,Blazing Inpachi,Normal Monster,normal,A wicked wooden spirit now burning in flames. Its fire attack is powerful  but it will soon be nothing but ashes.,4.0,1850.0,0.0,Pyro,FIRE,
50903514,Blue Flame Swordsman,Effect Monster,effect,Once per turn  during either player's Battle Phase: You can target 1 other Warrior-Type monster you control; this card loses exactly 600 ATK  and if it does  that monster gains 600 ATK. When this card you control is destroyed by your opponent's card (by battle or card effect) and sent to your Graveyard: You can banish this card from your Graveyard  then target 1 FIRE Warrior-Type monster in your Graveyard; Special Summon that target.,4.0,1800.0,1600.0,Warrior,FIRE,
59834564,Bonfire Colossus,Effect Monster,effect,If you control a FIRE monster  you can Special Summon this card (from your hand). When this card is Special Summoned: Target 2 FIRE monsters you control; destroy those targets.,8.0,2600.0,2200.0,Beast-Warrior,FIRE,
80457744,Boost Warrior,Effect Monster,effect,If you control a face-up Tuner monster  you can Special Summon this card from your hand in face-up Defense Position. All Warrior-Type monsters you control gain 300 ATK.,1.0,300.0,200.0,Warrior,FIRE,
78161361,Bravedrive,Effect Monster,effect,Once per turn  when your Cyberse monster declares an attack: You can discard 1 monster; that attacking monster gains 600 ATK  until the end of this turn.,4.0,1500.0,1000.0,Cyberse,FIRE,
66740005,"Bravo, Fighter Fur Hire",Effect Monster,effect,"During your Main Phase: You can Special Summon 1 monster ""Fur Hire"" from your hand  except ""Bravo  Fighter Fur Hire"". If a monster ""Fur Hire"" is Special Summoned to your field while you control this monster (except during the Damage Step): You can have all monsters ""Fur Hire"" currently on the field gain 500 ATK/DEF until the end of this turn. You can only use each effect of ""Bravo  Fighter Fur Hire"" once per turn.",4.0,1900.0,200.0,Reptile,FIRE,Fur Hire
6353603,Brotherhood of the Fire Fist - Bear,Effect Monster,effect,"Once per turn  when this card inflicts battle damage to your opponent: You can Set 1 ""Fire Formation"" Spell directly from your Deck. Once per turn: You can send 1 face-up ""Fire Formation"" Spell/Trap you control to the GY  then target 1 monster on the field; destroy that target.",4.0,1600.0,1200.0,Beast-Warrior,FIRE,Fire Fist
66762372,Brotherhood of the Fire Fist - Boar,Tuner Monster,effect,"Cannot be used as a Synchro Material Monster  except for the Synchro Summon of a FIRE monster. When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 Level 4 ""Fire Fist"" monster from your Deck  except ""Brotherhood of the Fire Fist - Boar"". Once per turn  when a ""Fire Fist"" monster is Special Summoned from your Extra Deck: You can Set 1 ""Fire Formation"" Spell Card directly from your Deck.",4.0,1100.0,1400.0,Beast-Warrior,FIRE,Fire Fist
92572371,Brotherhood of the Fire Fist - Buffalo,Effect Monster,effect,"If this card is in your Graveyard: You can send a total of 2 ""Fire Fist"" / ""Fire Formation"" cards from your hand and/or face-up on your side of the field to the Graveyard; Special Summon this card from your Graveyard. You can only use the effect of ""Brotherhood of the Fire Fist - Buffalo"" once per turn.",4.0,1700.0,1000.0,Beast-Warrior,FIRE,Fire Fist
58504745,Brotherhood of the Fire Fist - Cardinal,XYZ Monster,xyz,"2 Level 4 ""Fire Fist"" monsters  You can detach 2 materials from this card  then target 2 ""Fire Fist"" / ""Fire Formation"" cards in your GY and/or face-up field  and 2 cards in your opponent's GY and/or face-up field; shuffle those targets into the Deck. You can only use this effect of ""Brotherhood of the Fire Fist - Cardinal"" once per turn.",4.0,1800.0,2200.0,Beast-Warrior,FIRE,Fire Fist
93751476,Brotherhood of the Fire Fist - Caribou,Effect Monster,effect,"During the End Phase  if this card is in the Graveyard because it was destroyed by a card effect and sent there this turn: You can Special Summon 1 Level 4 ""Fire Fist"" monster from your Deck  except ""Brotherhood of the Fire Fist - Caribou"". If this card is sent to the Graveyard for the Synchro Summon of a ""Fire Fist"" monster: You can Set 1 ""Fire Formation"" Spell Card directly from your Deck.",4.0,1100.0,2000.0,Beast-Warrior,FIRE,Fire Fist
49785720,Brotherhood of the Fire Fist - Coyote,Effect Monster,effect,"If you control a ""Fire Formation"" Spell/Trap Card  and no monsters  you can Special Summon this card (from your hand).",5.0,2000.0,500.0,Beast-Warrior,FIRE,Fire Fist
43748308,Brotherhood of the Fire Fist - Dragon,Effect Monster,effect,"Once per turn  if you activate a ""Fire Formation"" Spell/Trap Card (except during the Damage Step): You can Set 1 ""Fire Formation"" Trap directly from your Deck. Once per turn: You can send 2 face-up ""Fire Formation"" Spells/Traps you control to the GY  then target 1 ""Fire Fist"" monster in your GY  except ""Brotherhood of the Fire Fist - Dragon""; Special Summon that target.",4.0,1800.0,400.0,Beast-Warrior,FIRE,Fire Fist
46241344,Brotherhood of the Fire Fist - Eagle,Link Monster,link,"2 Beast-Warrior monsters  You can only Special Summon ""Brotherhood of the Fire Fist - Eagle(s)"" once per turn. You can activate ""Fire Fist"" monsters' effects without sending ""Fire Fist"" or ""Fire Formation"" card(s) from your hand or field to the GY. You can target 1 ""Fire Formation"" Spell/Trap you control or in your GY; return it to the hand  then send 1 ""Fire Fist"" monster from your Deck to the GY. You can only use this effect of ""Brotherhood of the Fire Fist - Eagle"" once per turn.",,1700.0,,Beast-Warrior,FIRE,Fire Fist
61472381,Brotherhood of the Fire Fist - Eland,Ritual Effect Monster,ritual,"You can Ritual Summon this card with ""Fire Formation - Domei"". You can discard 1 monster; Set 1 ""Fire Formation"" Spell/Trap directly from your Deck or GY. When your opponent activates a monster effect (Quick Effect): You can send 1 face-up ""Fire Fist"" or ""Fire Formation"" card you control to the GY  except ""Brotherhood of the Fire Fist - Eland""; negate that effect. You can only use each effect of ""Brotherhood of the Fire Fist - Eland"" once per turn.",6.0,2400.0,2000.0,Beast-Warrior,FIRE,Fire Fist
98093548,Brotherhood of the Fire Fist - Elephant,Effect Monster,effect,"If this card is Normal or Special Summoned: You can send 1 face-up ""Fire Formation"" Spell/Trap you control to the GY; Special Summon 1 ""Fire Fist"" monster from your hand  except ""Brotherhood of the Fire Fist - Elephant"". You can target 1 ""Fire Formation"" Spell/Trap in your GY; shuffle it into the Deck  then  you can add 1 Level 5 or higher ""Fire Fist"" monster from your Deck to your hand. You can only use each effect of ""Brotherhood of the Fire Fist - Elephant"" once per turn.",4.0,1000.0,1800.0,Beast-Warrior,FIRE,Fire Fist
70355994,Brotherhood of the Fire Fist - Gorilla,Effect Monster,effect,"Once per turn  when this card destroys an opponent's monster by battle and sends it to the GY: You can Set 1 ""Fire Formation"" Spell directly from your Deck. Once per turn: You can send 1 face-up ""Fire Formation"" Spell/Trap you control to the GY  then target 1 Spell/Trap on the field; destroy that target.",4.0,1600.0,1000.0,Beast-Warrior,FIRE,Fire Fist
17475251,Brotherhood of the Fire Fist - Hawk,Effect Monster,effect,"If this card in its owner's possession is destroyed by an opponent's card (either by battle or by card effect): You can Set 1 ""Fire Formation"" Spell Card directly from your Deck. While you control a ""Fire Formation"" Spell/Trap Card  all ""Fire Fist"" monsters you control gain 500 ATK and DEF.",3.0,200.0,1500.0,Beast-Warrior,FIRE,Fire Fist
