id,name,type,frameType,description,level,atk,def,race,attribute,archetype
652362,Alien Ammonite,Tuner Monster,effect,"When this card is Normal Summoned  you can Special Summon 1 Level 4 or lower ""Alien"" monster from your Graveyard. Destroy it during the End Phase.",1.0,500.0,200.0,Reptile,LIGHT,Alien
15475415,Alien Dog,Effect Monster,effect,"When you Normal Summon an ""Alien"" monster  you can Special Summon this card from your hand. When you do  place 2 A-Counters on face-up monster(s) your opponent controls.",3.0,1500.0,1000.0,Reptile,LIGHT,Alien
62437709,Alien Grey,Flip Effect Monster,effect,"FLIP: Place 1 A-Counter on 1 face-up monster on your opponent's side of the field. (If a monster with an A-Counter battles an ""Alien"" monster  it loses 300 ATK and DEF for each A-Counter during damage calculation only.) After this card has been flipped face-up  when it is destroyed by battle and sent to the Graveyard  draw 1 card.",2.0,300.0,800.0,Reptile,LIGHT,Alien
64160836,Alien Kid,Effect Monster,effect,"Place 1 A-Counter on all monsters Special Summoned to your opponent's side of the field. (If a monster with an A-Counter battles an ""Alien"" monster  it loses 300 ATK and DEF for each A-Counter during damage calculation only.)",4.0,1600.0,700.0,Reptile,LIGHT,Alien
74974229,Alien Shocktrooper M-Frame,Link Monster,link,"2 Reptile monsters  (Quick Effect): You can discard 1 monster; place A-Counters equal to its original Level on face-up monster(s) on the field  distributed as you wish. If this card is destroyed by battle or card effect and sent to the GY: You can Special Summon non-Link Reptile monsters with different names from your GY  up to the number of monsters your opponent controls with A-Counters. You can only use each effect of ""Alien Shocktrooper M-Frame"" once per turn.",,1900.0,,Reptile,LIGHT,Alien
58066722,Alien Stealthbuster,Effect Monster,effect,"If this card is sent to the GY: You can target 1 face-up monster on the field; place 2 A-Counters on it. During your Main Phase  except the turn this card was sent to the GY: You can banish this card from your GY  then target 1 card with an A-Counter; destroy it. You can only use each effect of ""Alien Stealthbuster"" once per turn.",4.0,1700.0,1500.0,Reptile,LIGHT,Alien
70335319,All-Eyes Phantom Dragon,Pendulum Effect Monster,effect_pendulum,"[ Pendulum Effect ]  Once per turn  at the end of the Damage Step  if your Dragon Pendulum Monster attacked an opponent's monster: You can activate this effect; it can attack again in a row. You cannot declare attacks the turn you activate this effect  except with that monster. [ Monster Effect ]  Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand or face-up Extra Deck) by Tributing all monsters you control (min. 2)  including a Dragon Pendulum Monster. You can only Special Summon ""All-Eyes Phantom Dragon"" once per turn this way. Once per turn  during damage calculation  if this card battles an opponent's monster: Double this card's current ATK until the end of this turn. Once per turn  when your opponent activates a Spell/Trap Card or effect (Quick Effect): You can send 1 Spell/Trap you control to the GY; negate the activation.",10.0,3000.0,2500.0,Dragon,LIGHT,-Eyes Dragon
10406322,"Alsei, the Sylvan High Protector",XYZ Monster,xyz,"2 Level 8 monsters Once per turn: You can declare 1 card name; excavate the top card of your Deck  and if it is the declared card  add it to your hand. Otherwise  send it to the Graveyard. If a card is sent from your Deck to the Graveyard by a card effect (except during the Damage Step): You can detach 1 Xyz Material from this card  then target 1 card on the field; place that target on either the top or bottom of the Deck. You can only use this effect of ""Alsei  the Sylvan High Protector"" once per turn.",8.0,2300.0,3200.0,Plant,LIGHT,Sylvan
27132400,Altergeist Malwisp,Tuner Monster,effect,"If this card is added to your hand  except by drawing it: You can Special Summon it. If this card is Normal or Special Summoned: You can target 1 ""Altergeist"" monster in your GY  except ""Altergeist Malwisp""; Special Summon it in Defense Position  but for the rest of this turn  it cannot activate its effects. You can only use each effect of ""Altergeist Malwisp"" once per turn.",3.0,1500.0,0.0,Spellcaster,LIGHT,Altergeist
53143898,Altergeist Marionetter,Effect Monster,effect,"When this card is Normal Summoned: You can Set 1 ""Altergeist"" Trap directly from your Deck to your Spell & Trap Zone. You can target 1 ""Altergeist"" card you control and 1 ""Altergeist"" monster in your GY; send that card on the field to the GY  and if you do  Special Summon that other monster from your GY. You can only use this effect of ""Altergeist Marionetter"" once per turn.",4.0,1600.0,1700.0,Spellcaster,LIGHT,Altergeist
43739056,Amanokujaki,Tuner Monster,effect,You cannot activate the effects of other Special Summoned monsters with the same Attribute as this card. Once per turn  during the Main Phase of this card's owner (Quick Effect): You can give control of this card to your opponent  then you (the activating player) can make this card become any Attribute until the end of the next turn.,3.0,1000.0,1000.0,Fiend,LIGHT,
20073910,Amaterasu,Spirit Monster,effect,Cannot be Normal or Special Summoned. During either player's turn  when your opponent activates a card or effect that targets this face-down monster: You can change this card to face-up Defense Position; draw 1 card. If this card is flipped face-up: Banish all other cards on the field. Once per turn  during the End Phase  if this card was flipped face-up this turn: Return it to the hand.,9.0,3000.0,3000.0,Fairy,LIGHT,
662855,Amatsu-Okami of the Divine Peaks,Link Monster,link,3+ Dragon Effect Monsters  Must be Link Summoned. If this Extra Linked card attacks your opponent directly and reduces their LP to 0  you win the Match.,,3000.0,,Dragon,LIGHT,
31600845,Amazement Abomination Arlekino,Effect Monster,effect,"If you control an ""Amazement"" monster: You can Special Summon this card from your hand  then you can add 1 ""Amazement Family Faces"" from your Deck or GY to your hand. During your opponent's turn (Quick Effect): You can target 1 other Effect Monster on the field with more than 0 ATK; shuffle this card into the Deck  and if you do  Special Summon 1 ""Amazement Administrator Arlekino"" from your Deck  then change the ATK of the targeted monster to 0. You can only use each effect of ""Amazement Abomination Arlekino"" once per turn.",7.0,2600.0,2200.0,Psychic,LIGHT,Amazement
22662014,Amazement Assistant Delia,Effect Monster,effect,"You can reveal 1 ""Attraction"" Trap in your hand; Special Summon this card from your hand. You can send 1 ""Attraction"" Trap from your hand or face-up field to the GY; Set 1 ""Attraction"" Trap directly from your Deck to your Spell & Trap Zone. You can only use each effect of ""Amazement Assistant Delia"" once per turn.",4.0,1800.0,1400.0,Machine,LIGHT,Amazement
67314110,Amazement Attendant Comica,Effect Monster,effect,"When this card is Normal Summoned: You can Set 1 ""Attraction"" Trap directly from your Deck. (Quick Effect): You can target 1 of your ""Attraction"" Traps equipped to a monster; equip it to 1 ""Amazement"" monster you control or 1 face-up monster your opponent controls. You can only use this effect of ""Amazement Attendant Comica"" once per turn.",4.0,1400.0,1800.0,Machine,LIGHT,Amazement
52296675,Anchamoufrite,Pendulum Effect Monster,effect_pendulum,"[ Pendulum Effect ]  If you have no cards in your Extra Deck except ""Anchamoufrite"": You can destroy this card  then draw 1 card. You can only use this effect of ""Anchamoufrite"" once per turn. [ Monster Effect ]  Cannot be Normal Summoned/Set. Must be Special Summoned (from your face-up Extra Deck) by having no cards in your Extra Deck except ""Anchamoufrite"". You can only Special Summon ""Anchamoufrite"" once per turn this way. If this face-up card in the Monster Zone leaves the field  banish it.",5.0,1800.0,0.0,Spellcaster,LIGHT,
50781944,Ancient Crimson Ape,Effect Monster,effect,When a monster(s) you control is destroyed and sent to the Graveyard  gain 1000 Life Points.,7.0,2600.0,1800.0,Beast,LIGHT,
38520918,Ancient Dragon,Effect Monster,effect,When this card inflicts battle damage to your opponent by a direct attack: You can increase this card's Level by 1 and ATK by 500.,4.0,1400.0,1300.0,Dragon,LIGHT,
93221206,Ancient Elf,Normal Monster,normal,This elf is rumored to have lived for thousands of years. He leads an army of spirits against his enemies.,4.0,1450.0,1200.0,Spellcaster,LIGHT,
25862681,Ancient Fairy Dragon,Synchro Monster,synchro,1 Tuner + 1+ non-Tuner monsters  Once per turn: You can Special Summon 1 Level 4 or lower monster from your hand. You cannot conduct your Battle Phase the turn you activate this effect. Once per turn: You can destroy as many Field Spells on the field as possible  and if you do  gain 1000 LP  then you can add 1 Field Spell from your Deck to your hand.,7.0,2100.0,3000.0,Dragon,LIGHT,
25958491,Ancient Sacred Wyvern,Synchro Monster,synchro,1 LIGHT Tuner + 1 or more non-Tuner monsters While your LP is higher than your opponent's  this card gains ATK equal to the difference. While your LP is lower than your opponent's  this card loses ATK equal to the difference. When this card is destroyed by battle and sent to the Graveyard: You can pay 1000 LP; Special Summon this card.,7.0,2100.0,2000.0,Fairy,LIGHT,
15013468,Andro Sphinx,Effect Monster,effect,"You can pay 500 Life Points to Special Summon this card when ""Pyramid of Light"" is on the field. This card cannot attack during the turn that it is Normal Summoned or Special Summoned. This card cannot be Special Summoned from the Graveyard. If this card destroys a Defense Position monster as a result of battle  inflict damage to your opponent's Life Points equal to half of the ATK of the destroyed monster.",10.0,3000.0,2500.0,Beast,LIGHT,Sphinx
82243738,Angel O1,Effect Monster,effect,"You can Special Summon this card (from your hand) by revealing 1 Level 7 or higher monster from your hand. You can only Special Summon ""Angel O1"" once per turn this way. While you control this Special Summoned card  you can Tribute Summon 1 Level 7 or higher monster in Attack Position during your Main Phase  in addition to your Normal Summon/Set. (You can only gain this effect once per turn.)",1.0,200.0,300.0,Fairy,LIGHT,
56784842,Angel O7,Effect Monster,effect,When this card is Tribute Summoned  it gains the following effect: ● The effects of Effect Monsters cannot be activated.,7.0,2500.0,1500.0,Fairy,LIGHT,Fairy
42216237,Angel of Zera,Synchro Monster,synchro,"1 Tuner + 1 or more non-Tuner monsters This card gains 100 ATK for each of your opponent's banished cards. During the Standby Phase of the next turn after this card was banished: Special Summon this banished card. You can only use the effect of ""Angel of Zera"" once per turn.",8.0,2800.0,2300.0,Fairy,LIGHT,Fairy
98022050,Animadorned Archosaur,Effect Monster,effect,"If this card is Normal or Special Summoned: You can destroy 1 Dinosaur monster in your hand or face-up field  except ""Animadorned Archosaur""  then add 1 Reptile  Sea Serpent  or Winged Beast monster with the same original Level as that destroyed monster  OR 1 ""Evolution Pill"" Spell  from your Deck to your hand. You can only use this effect of ""Animadorned Archosaur"" once per turn.",1.0,0.0,0.0,Dinosaur,LIGHT,
47484352,Anotherverse Dragon,Normal Monster,normal,''This secretive dragon has conquered many dimensions  but can only be seen by the champion of time.'',8.0,2500.0,2000.0,Dragon,LIGHT,
58844135,Antihuman Intelligence ME-PSY-YA,Pendulum Effect Monster,effect_pendulum,"[ Pendulum Effect ]  Any card sent to the GY is banished instead  except Monster Cards. [ Monster Effect ]  You can reveal this card in your hand; add 1 other Pendulum Monster from your hand  or 1 card from your Pendulum Zone  to its owner's Extra Deck face-up  and if you do  Special Summon this card. You can only use this effect of ""Antihuman Intelligence ME-PSY-YA"" once per turn. If another monster(s) is Normal or Special Summoned while you control this card: Send that monster(s) to the GY during the End Phase of this turn.",8.0,2500.0,3000.0,Cyberse,LIGHT,
41158734,Apocatequil,Effect Monster,effect,"While this card is face-up on the field  it is Level 5 if you control a face-up Tuner monster. When this card on the field is destroyed and sent to the Graveyard  you can select and Special Summon 1 ""Oracle of the Sun"" from your Graveyard.",4.0,1800.0,1200.0,Thunder,LIGHT,
75771170,Arahime the Manifested Mikanko,Ritual Effect Monster,ritual,"You can Ritual Summon this card with ""Mikanko Kagura"". Cannot be destroyed by battle  also your opponent takes any battle damage you would have taken from battles involving this card. If you have this card in your hand or GY  and another ""Mikanko"" card in your GY: You can target 1 face-up monster on the field; equip this card to it as an Equip Spell. You can only use this effect of ""Arahime the Manifested Mikanko"" once per turn. Once per turn  during the End Phase  while this card is equipped to a monster: You can return this card and the equipped monster to the hand.",9.0,0.0,0.0,Fairy,LIGHT,Mikanko
64454614,Arcana Extra Joker,Link Monster,link,3 Warrior monsters with different names  Once per turn  when a Spell/Trap Card  or monster effect  is activated that targets this face-up card on the field or a monster this card points to (Quick Effect): You can discard the same type of card (Monster  Spell  or Trap); negate the activation. When this Link Summoned card is destroyed by battle and sent to the GY: You can Special Summon 1 Level 4 Warrior Normal Monster from your Deck  and if you do  add 1 Level 4 Warrior monster from your Deck to your hand.,,2800.0,,Warrior,LIGHT,
62892347,Arcana Force 0 - The Fool,Effect Monster,effect,This card cannot be destroyed by battle. This card cannot be changed to Defense Position  except with a card effect. When this card is Summoned: Toss a coin and gain the appropriate effect. ● Heads: Negate your card effects that target this card  and destroy them. ● Tails: Negate your opponent's card effects that target this card  and destroy them.,1.0,0.0,0.0,Fairy,LIGHT,Arcana Force
69831560,Arcana Force EX - The Dark Ruler,Effect Monster,effect,Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by sending 3 monsters you control to the Graveyard  and cannot be Special Summoned by other ways. When this card is Special Summoned: Toss a coin and gain the appropriate effect. ● Heads: This card can make a second attack during each Battle Phase  but if it does so using this effect  change it to Defense Position at the end of the Battle Phase. Its battle position cannot be changed until the end of your next turn. ● Tails: If this card is destroyed  destroy all cards on the field.,10.0,4000.0,4000.0,Fairy,LIGHT,Arcana Force
5861892,Arcana Force EX - The Light Ruler,Effect Monster,effect,Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by sending 3 monsters you control to the Graveyard  and cannot be Special Summoned by other ways. When this card is Special Summoned: Toss a coin and gain the appropriate effect. ● Heads: When this card destroys an opponent's monster by battle and sends it to the Graveyard: You can target 1 card in your Graveyard; add that target to your hand. ● Tails: During either player's turn  when a Spell/Trap Card  or monster effect  that targets this card is activated: This card loses exactly 1000 ATK and you negate the activation  and if you do  destroy it.,10.0,4000.0,4000.0,Fairy,LIGHT,Arcana Force
8396952,Arcana Force I - The Magician,Effect Monster,effect,When this card is Summoned  toss a coin: ● Heads: When a Spell Card is activated  this card's ATK becomes double its original ATK until the End Phase of that turn. ● Tails: When a Spell Card is activated  your opponent gains 500 Life Points.,4.0,1100.0,1100.0,Fairy,LIGHT,Arcana Force
35781051,Arcana Force III - The Empress,Effect Monster,effect,"When this card is Summoned  toss a coin: ● Heads: Each time your opponent Normal Summons or Sets a monster  you can Special Summon 1 ""Arcana Force"" monster from your hand. ● Tails: Each time your opponent Normal Summons or Sets a monster  send 1 card from your hand to the Graveyard.",4.0,1300.0,1300.0,Fairy,LIGHT,Arcana Force
61175706,Arcana Force IV - The Emperor,Effect Monster,effect,"When this card is Summoned  toss a coin: ● Heads: All ""Arcana Force"" monsters you control gain 500 ATK. ● Tails: All ""Arcana Force"" monsters you control lose 500 ATK.",4.0,1400.0,1400.0,Fairy,LIGHT,Arcana Force
97574404,Arcana Force VI - The Lovers,Effect Monster,effect,"When this card is Summoned  toss a coin: ● Heads: This card can be treated as 2 Tributes for the Tribute Summon of an ""Arcana Force"" monster. ● Tails: You cannot Tribute Summon ""Arcana Force"" monsters.",4.0,1600.0,1600.0,Fairy,LIGHT,Arcana Force
34568403,Arcana Force VII - The Chariot,Effect Monster,effect,When this card is Summoned  toss a coin: ● Heads: If this card destroys an opponent's monster by battle  you can Special Summon that monster to your side of the field. ● Tails: Your opponent gains control of this card.,4.0,1700.0,1700.0,Fairy,LIGHT,Arcana Force
60953118,Arcana Force XIV - Temperance,Effect Monster,effect,During damage calculation  in either player's turn: You can discard this card; you take no Battle Damage from that battle. When this card is Summoned: Toss a coin and apply this effect. The effect lasts while this card is face-up on the field. ● Heads: Halve all Battle Damage you take. ● Tails: Halve all Battle Damage your opponent takes.,6.0,2400.0,2400.0,Fairy,LIGHT,Arcana Force
59712426,Arcana Force XV - The Fiend,Effect Monster,effect,"You can discard this card; add 1 ""Light Barrier"" from your Deck or GY to your hand. If this card is Summoned: Toss a coin and gain the appropriate effect.  ● Heads: When an attack is declared involving this card: You can target 1 monster on the field; destroy it  and if you do  inflict 500 damage to its controller.  ● Tails: When an attack is declared involving this card: Destroy all monsters on the field.",7.0,2500.0,2500.0,Fairy,LIGHT,Arcana Force
97452817,Arcana Force XVIII - The Moon,Effect Monster,effect,"When this card is Summoned  toss a coin: ● Heads: During your Standby Phase  you can Special Summon 1 ""Moon Token"" (Fairy-Type/LIGHT/Level 1/ATK 0/DEF 0). ● Tails: During each of your End Phases  select 1 monster you control and give control of it to your opponent.",7.0,2800.0,2800.0,Fairy,LIGHT,Arcana Force
23846921,Arcana Force XXI - The World,Effect Monster,effect,When this card is Summoned  toss a coin: ● Heads: During your End Phase  you can send 2 monsters you control to the Graveyard to skip your opponent's next turn. ● Tails: During your opponent's Draw Phase  add the top card of their Graveyard to their hand.,8.0,3100.0,3100.0,Fairy,LIGHT,Arcana Force
6150044,Arcana Knight Joker,Fusion Monster,fusion,"""Queen's Knight"" + ""Jack's Knight"" + ""King's Knight""  A Fusion Summon of this card can only be done with the above materials. Once per turn  when a Spell/Trap Card  or monster effect  is activated that targets this face-up card on the field (Quick Effect): You can discard the same type of card (Monster  Spell  or Trap); negate the effect.",9.0,3800.0,2500.0,Warrior,LIGHT,Knight
93880808,Arcana Triumph Joker,Effect Monster,effect,"If this card is in your hand or GY: You can send 1 ""Queen's Knight""  ""King's Knight""  and ""Jack's Knight"" from your hand and/or face-up Monster Zone to the GY; Special Summon this card. This card gains 500 ATK x the combined number of cards in both players' hands. You can discard 1 card; destroy all face-up cards your opponent controls with the same type (Monster  Spell  or Trap) as the discarded card.",10.0,0.0,2500.0,Warrior,LIGHT,Knight
31924889,Arcanite Magician,Synchro Monster,synchro,1 Tuner + 1+ non-Tuner Spellcaster monsters  If this card is Synchro Summoned: Place 2 Spell Counters on it. This card gains 1000 ATK for each Spell Counter on it. You can remove 1 Spell Counter from your field  then target 1 card your opponent controls; destroy that target.,7.0,400.0,1800.0,Spellcaster,LIGHT,
14553285,Arcanite Magician/Assault Mode,Effect Monster,effect,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except with ""Assault Mode Activate"". When this card is Special Summoned  place 2 Spell Counters on it. This card gains 1000 ATK for each Spell Counter on it. You can remove 2 Spell Counters from this card to destroy all cards your opponent controls. When this card on the field is destroyed  you can Special Summon 1 ""Arcanite Magician"" from your Graveyard.",9.0,900.0,2300.0,Spellcaster,LIGHT,Assault Mode
57624336,Archfiend Eccentrick,Pendulum Effect Monster,effect_pendulum,"[ Pendulum Effect ]  You can target 1 other Spell/Trap on the field; destroy both it and this card. You can only use this effect of ""Archfiend Eccentrick"" once per turn. [ Monster Effect ]  You can Tribute this card  then target 1 monster on the field; destroy it. You can only use this effect of ""Archfiend Eccentrick"" once per turn.",3.0,800.0,1000.0,Fiend,LIGHT,Archfiend
59509952,Archlord Kristya,Effect Monster,effect,If you have exactly 4 Fairy monsters in your GY  you can Special Summon this card (from your hand). If Summoned this way: Target 1 Fairy monster in your GY; add that target to your hand. Neither player can Special Summon monsters. If this face-up card would be sent from the field to the GY  place it on top of the Deck  instead.,8.0,2800.0,2300.0,Fairy,LIGHT,
18378582,Archlord Zerato,Effect Monster,effect,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by Tributing 1 face-up ""Warrior of Zera"" on your side of the field while ""The Sanctuary in the Sky"" is on the field. If ""The Sanctuary in the Sky"" is on your side of the field  by discarding 1 LIGHT Monster Card from your hand to the Graveyard  destroy all monsters on your opponent's side of the field. If ""The Sanctuary in the Sky"" is not on your side of the field  this effect is not applied.",8.0,2800.0,2300.0,Fairy,LIGHT,
33212663,Archnemeses Eschatos,Effect Monster,effect,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by banishing 3 monsters with different Types from your GY and/or face-up field. Cannot be destroyed by card effects. You can declare 1 Monster Type on the field; destroy all monsters on the field with that Type  also until the end of the next turn  neither player can Special Summon monsters with that Type. You can only use this effect of ""Archnemeses Eschatos"" once per turn.",11.0,3000.0,2500.0,Dragon,LIGHT,
38173725,Arcjet Lightcraft,Effect Monster,effect,"If you control no monsters  you can Normal Summon this card without Tributing. If this card is Normal or Special Summoned: You can target 1 Level 8 or lower Machine monster in your GY; Special Summon it in Defense Position  and if you do  its Level becomes 9  also negate its effects. You can only use this effect of ""Arcjet Lightcraft"" once per turn. You cannot Special Summon monsters from the Extra Deck  except Machine Xyz Monsters.",9.0,0.0,2100.0,Machine,LIGHT,
40502912,Aria the Melodious Diva,Effect Monster,effect,"While this Special Summoned card is on the field  ""Melodious"" monsters you control cannot be targeted by card effects  or be destroyed by battle.",4.0,1600.0,1200.0,Fairy,LIGHT,Melodious
33282498,Arkbrave Dragon,Effect Monster,effect,"If this card is Special Summoned from the Graveyard: You can banish as many face-up Spell/Trap Cards your opponent controls as possible  and if you do  this card gains 200 ATK and DEF for each card banished. Once per turn  during the Standby Phase  if this card is in the Graveyard because it was sent there last turn: You can target 1 Level 7 or 8 Dragon-Type monster in your Graveyard  except ""Arkbrave Dragon""; Special Summon it.",7.0,2400.0,2000.0,Dragon,LIGHT,
88033975,"Armades, Keeper of Boundaries",Synchro Monster,synchro,1 Tuner + 1 or more non-Tuner monsters If this card attacks or is attacked  your opponent cannot activate cards or effects until the end of the Damage Step.,5.0,2300.0,1500.0,Fiend,LIGHT,
75906310,Armed Dragon Catapult Cannon,Fusion Monster,fusion,"""VWXYZ-Dragon Catapult Cannon"" + ""Armed Dragon LV7""  Must first be Special Summoned (from your Extra Deck) during a Duel you Special Summoned both the above cards  by banishing the above cards from your field and/or GY. (You do not use ""Polymerization"".) Your opponent cannot activate cards or effects with the same name as any banished card. Once per turn  during your opponent's turn (Quick Effect): You can banish 1 card from your Deck or Extra Deck  face-up; banish all cards your opponent controls and in their GY.",10.0,3500.0,3000.0,Machine,LIGHT,Armed Dragon
84425220,Armed Dragon LV10 White,Effect Monster,effect,"Cannot be Normal Summoned/Set. Must be Special Summoned by its own effect. You can banish ""Armed Dragon"" monsters from your field and/or GY whose total Levels equal 10; Special Summon this card from your hand  then you can add 1 ""White Veil"" from your Deck to your hand. You can only use this effect of ""Armed Dragon LV10 White"" once per turn. You take no effect damage. At the start of the Damage Step  if this card attacks: You can destroy 1 card on the field.",10.0,3000.0,2000.0,Dragon,LIGHT,Armed Dragon
29330706,Armed Protector Dragon,Effect Monster,effect,Face-up Equip Cards you control cannot be destroyed by card effects. This card gains 500 ATK for each Equip Card equipped to this card.,8.0,2000.0,2800.0,Dragon,LIGHT,
7180418,Armor Exe,Effect Monster,effect,This card cannot attack in the same turn it is Normal Summoned  Flip Summoned  or Special Summoned. During each of your and your opponent's Standby Phases  remove 1 Spell Counter on your side of the field. If you do not  destroy this card.,4.0,2400.0,1400.0,Rock,LIGHT,
29071332,Armory Arm,Synchro Monster,synchro,1 Tuner + 1 or more non-Tuner monsters Once per turn  you can either: Target 1 monster on the field; equip this card to that target  OR: Unequip this card and Special Summon it in Attack Position. While equipped by this effect  that target gains 1000 ATK. If that target destroys a monster by battle and sends it to the Graveyard: Inflict damage to your opponent equal to the ATK of the destroyed monster in the Graveyard.,4.0,1800.0,1200.0,Machine,LIGHT,
96789758,Aromage Jasmine,Effect Monster,effect,"During your Main Phase  while your LP are higher than your opponent's  you can Normal Summon 1 Plant monster in addition to your Normal Summon/Set  except ""Aromage Jasmine"". (You can only gain this effect once per turn.) Once per turn  if you gain LP: Draw 1 card.",2.0,100.0,1900.0,Plant,LIGHT,Aroma
16759958,Aromaseraphy Angelica,Tuner Monster,effect,"During either player's turn: You can discard this card  then target 1 ""Aroma"" monster in your Graveyard; gain LP equal to that target's ATK. While your LP is higher than your opponent's  you control an ""Aroma"" monster  and this card is in your Graveyard: You can Special Summon this card  but banish it when it leaves the field. You can only use each effect of ""Aromaseraphy Angelica"" once per turn.",1.0,0.0,0.0,Plant,LIGHT,Aroma
21200905,Aromaseraphy Jasmine,Link Monster,link,"2 Plant monsters  If your LP are higher than your opponent's  this card and any Plant monsters it points to cannot be destroyed by battle. You can Tribute 1 monster this card points to; Special Summon 1 Plant monster from your Deck in Defense Position. You can only use this effect of ""Aromaseraphy Jasmine"" once per turn. Once per turn  if you gain LP: Add 1 Plant monster from your Deck to your hand.",,1800.0,,Plant,LIGHT,Aroma
38148100,Aromaseraphy Rosemary,Synchro Monster,synchro,1 Tuner + 1 or more non-Tuner monsters While your LP is higher than your opponent's  all Plant-Type monsters you control gain 500 ATK and DEF. Once per turn  if you gain LP: Target 1 face-up card your opponent controls; that face-up card has its effects negated until the end of this turn.,5.0,2000.0,900.0,Plant,LIGHT,Aroma
79656239,Aromaseraphy Sweet Marjoram,Synchro Monster,synchro,"1 Tuner + 1+ non-Tuner monsters  While your LP are higher than your opponent's  your opponent cannot target Plant monsters you control with card effects. You can only use each of the following effects of ""Aromaseraphy Sweet Marjoram"" once per turn.  ● If this card is Synchro Summoned: You can add 1 ""Humid Winds""  ""Dried Winds""  or ""Blessed Winds"" from your Deck to your hand.  ● If you gain LP: Target 1 card your opponent controls; destroy it.",6.0,2200.0,2000.0,Plant,LIGHT,Aroma
