id,name,type,frameType,description,level,atk,def,race,attribute,archetype
99634927,Abyss Actor - Funky Comedian,Pendulum Effect Monster,effect_pendulum,"[ Pendulum Effect ]  Once per turn: You can Tribute 1 ""Abyss Actor"" monster  then target 1 ""Abyss Actor"" monster you control; it gains ATK equal to the original ATK of the Tributed monster  until the end of this turn (even if this card leaves the field). [ Monster Effect ]  If this card is Normal or Special Summoned: You can make this card gain 300 ATK for each ""Abyss Actor"" monster you currently control  until the end of this turn. You can target 1 other ""Abyss Actor"" monster you control; it gains ATK equal to this card's current ATK  until the end of this turn. This card cannot attack the turn this effect is activated. You can only use this effect of ""Abyss Actor - Funky Comedian"" once per turn.",1.0,300.0,200.0,Fiend,DARK,Abyss Actor
2368215,Abyss Actor - Hyper Director,Link Monster,link,"1 ""Abyss Actor"" Pendulum Monster  You can target 1 card in your Pendulum Zone; Special Summon it  then place 1 ""Abyss Actor"" Pendulum Monster with a different name  from your Deck or face-up Extra Deck  to your Pendulum Zone  also you cannot Normal or Special Summon monsters for the rest of this turn  except ""Abyss Actor"" monsters. You can only use this effect of ""Abyss Actor - Hyper Director"" once per turn.",,800.0,,Fiend,DARK,Abyss Actor
24907044,Abyss Actor - Leading Lady,Pendulum Effect Monster,effect_pendulum,"[ Pendulum Effect ]  Once per turn  when you take battle damage from an opponent's attacking monster: You can activate 1 of these effects; ● That opponent's monster loses ATK equal to the damage you took (even if this card leaves the field). ● Add 1 face-up ""Abyss Actor"" Pendulum Monster from your Extra Deck to your hand with ATK less than or equal to the damage you took. [ Monster Effect ]  Once per turn  when battle damage is inflicted: You can target 1 face-up monster your opponent controls; it loses ATK equal to that battle damage. When this card is destroyed by battle  or if this card in its owner's Monster Zone is destroyed by an opponent's card effect: You can Set 1 ""Abyss Script"" Spell directly from your Deck.",4.0,1500.0,1000.0,Fiend,DARK,Abyss Actor
65477143,Abyss Actor - Liberty Dramatist,Pendulum Effect Monster,effect_pendulum,"[ Pendulum Effect ]  When a monster declares an attack: You can discard 1 card; Special Summon this card to your opponent's field. You can only use this effect of ""Abyss Actor - Liberty Dramatist"" once per turn. [ Monster Effect ]  If this card is Special Summoned from the Pendulum Zone: The owner of this card reveals 3 ""Abyss Script"" Spells from their Deck  their opponent randomly picks 1 for this card's owner to Set on their field (but the owner destroys it during the End Phase)  also shuffle the rest into the Deck. If this card is destroyed: You can shuffle 1 ""Abyss Script"" Spell from your GY into the Deck. You can only use each effect of ""Abyss Actor - Liberty Dramatist"" once per turn.",4.0,1500.0,1500.0,Fiend,DARK,Abyss Actor
78310590,Abyss Actor - Mellow Madonna,Pendulum Effect Monster,effect_pendulum,"[ Pendulum Effect ]  You can pay 1000 LP; add 1 ""Abyss Actor"" Pendulum Monster from your Deck to your hand  except ""Abyss Actor - Mellow Madonna""  also you cannot Special Summon monsters for the rest of this turn  except ""Abyss Actor"" Pendulum Monsters (even if this card leaves the field). You can only use this effect of ""Abyss Actor - Mellow Madonna"" once per turn. [ Monster Effect ]  Gains 100 ATK for each ""Abyss Script"" Spell in your GY. You can only use each of the following effects of ""Abyss Actor - Mellow Madonna"" once per turn.  ● When a Pendulum Monster you control is destroyed by battle: You can Special Summon this card from your hand.  ● If an ""Abyss Script"" Spell Card or effect is activated: You can Special Summon 1 Level 4 or lower ""Abyss Actor"" Pendulum Monster from your Deck  but return it to the hand during the End Phase.",7.0,1800.0,2500.0,Fiend,DARK,Abyss Actor
51028231,Abyss Actor - Sassy Rookie,Pendulum Effect Monster,effect_pendulum,"[ Pendulum Effect ]  If an ""Abyss Actor"" monster(s) you control would be destroyed by battle or an opponent's card effect  you can destroy this card instead. [ Monster Effect ]  The first time this card would be destroyed by battle or card effect each turn  it is not destroyed. If this card is destroyed by battle  or if this card in its owner's Monster Zone is destroyed by an opponent's card effect: You can Special Summon 1 Level 4 or lower ""Abyss Actor"" monster from your Deck  except ""Abyss Actor - Sassy Rookie"". If this card in the Pendulum Zone is destroyed: You can target 1 Level 4 or lower monster your opponent controls; destroy it.",4.0,1700.0,1000.0,Fiend,DARK,Abyss Actor
47404795,Abyss Actor - Super Producer,Link Monster,link,"2 monsters  including a Fiend monster  During the Main Phase (Quick Effect): You can target 1 face-up card you control; destroy it  then you can apply 1 of these effects.  ● Place 1 ""Abyss Playhouse - Fantastic Theater"" from your Deck  face-up in your Field Zone.  ● Place 1 ""Abyss Actor"" Pendulum Monster from your Deck in your Pendulum Zone.  You can only use this effect of ""Abyss Actor - Super Producer"" once per turn.",,1600.0,,Fiend,DARK,Abyss Actor
25629622,Abyss Actor - Superstar,Pendulum Effect Monster,effect_pendulum,"[ Pendulum Effect ]  Once per turn: You can Tribute 1 ""Abyss Actor"" monster  then target 1 ""Abyss Script"" Spell in your GY; add it to your hand. [ Monster Effect ]  When Normal or Special Summoned  your opponent's Spell/Trap Cards and effects cannot be activated. Once per turn: You can Set 1 ""Abyss Script"" Spell directly from your Deck  but it is sent to the GY during the End Phase.",7.0,2500.0,1800.0,Fiend,DARK,Abyss Actor
39024589,Abyss Actor - Trendy Understudy,Pendulum Effect Monster,effect_pendulum,"[ Pendulum Effect ]  When you Pendulum Summon a monster: You can add 1 face-up Level 1 or 8 ""Abyss Actor"" Pendulum Monster from your Extra Deck to your hand. [ Monster Effect ]  If you have 2 ""Abyss Actor"" cards in your Pendulum Zones: You can Tribute this card; Special Summon 1 Level 1 or 8 ""Abyss Actor"" Pendulum Monster from your hand or face-up from your Extra Deck. You can only use this effect of ""Abyss Actor - Trendy Understudy"" once per turn.",2.0,700.0,700.0,Fiend,DARK,Abyss Actor
7279373,Abyss Actor - Twinkle Little Star,Pendulum Effect Monster,effect_pendulum,"[ Pendulum Effect ]  You cannot Pendulum Summon monsters  except ""Abyss Actor"" monsters. This effect cannot be negated. Once per turn: You can target 1 ""Abyss Actor"" monster you control; this turn  it can make up to 3 attacks on monsters during each Battle Phase  also other monsters you control cannot attack for the rest of this turn (even if this card leaves the field). [ Monster Effect ]  Cannot be destroyed by battle during your turn. This card can make up to 3 attacks on monsters during each Battle Phase.",4.0,1000.0,1000.0,Fiend,DARK,Abyss Actor
51391183,Abyss Actor - Wild Hope,Pendulum Effect Monster,effect_pendulum,"[ Pendulum Effect ]  Once per turn: You can target 1 ""Abyss Actor"" card in your other Pendulum Zone; its Pendulum Scale becomes 9 until the end of this turn  also you cannot Special Summon monsters for the rest of this turn  except ""Abyss Actor"" monsters (even if this card leaves the field). [ Monster Effect ]  Once per turn: You can make this card gain 100 ATK for each ""Abyss Actor"" monster you currently control with different names  until the end of this turn. If this card is destroyed by battle or card effect: You can add 1 ""Abyss Actor"" card from your Deck to your hand  except ""Abyss Actor - Wild Hope"". You can only use this effect of ""Abyss Actor - Wild Hope"" once per turn.",4.0,1600.0,1200.0,Fiend,DARK,Abyss Actor
37675907,Accel Synchron,Synchro Tuner Monster,synchro,"1 Tuner + 1+ non-Tuner monsters  Once per turn: You can send 1 ""Synchron"" monster from your Deck to the GY  then activate 1 of these effects;  ● Increase this card's Level by the Level of the sent monster.  ● Reduce this card's Level by the Level of the sent monster.  During your opponent's Main Phase  you can (Quick Effect): Immediately after this effect resolves  Synchro Summon using this card you control. You can only Synchro Summon ""Accel Synchron"" once per turn.",5.0,500.0,2100.0,Machine,DARK,Synchron
86066372,Accesscode Talker,Link Monster,link,"2+ Effect Monsters  Your opponent cannot activate cards or effects in response to this card's effect activations. If this card is Link Summoned: You can target 1 Link Monster that was used as material for its Link Summon; this card gains ATK equal to that monster's Link Rating x 1000. You can banish 1 Link Monster from your field or GY; destroy 1 card your opponent controls  also for the rest of this turn  you cannot banish monsters with that same Attribute to activate this effect of ""Accesscode Talker"".",,2300.0,,Cyberse,DARK,Code Talker
33656832,Acrobatic Magician,Pendulum Effect Monster,effect_pendulum,"[ Pendulum Effect ]  When a monster(s) you control is destroyed by a card effect (except during the Damage Step): You can Special Summon this card from your Pendulum Zone. You can only use this effect of ""Acrobatic Magician"" once per turn. [ Monster Effect ]  If the activation of a Spell/Trap Card is negated (except during the Damage Step): You can Special Summon this card from your hand. When this card is destroyed by battle: You can place this card in your Pendulum Zone.",5.0,800.0,2300.0,Spellcaster,DARK,Magician
81555617,Ad Libitum of Despia,Effect Monster,effect,"During your Main Phase: You can make all monsters currently on the field gain ATK equal to their own Level x 100  until the end of the opponent's turn. If this card in your hand or field is used as Fusion Material  and sent to the GY or banished: You can target 1 of your ""Despia"" monsters or Level 8 or higher Fusion Monsters  that is banished or in your GY  except ""Ad Libitum of Despia""; Special Summon it. You can only use each effect of ""Ad Libitum of Despia"" once per turn.",8.0,1500.0,2000.0,Fairy,DARK,Despia
94119480,"Adreus, Keeper of Armageddon",XYZ Monster,xyz,2 Level 5 monsters Once per turn: You can detach 1 Xyz Material from this card to target 1 face-up card your opponent controls; destroy it.,5.0,2600.0,1700.0,Fiend,DARK,
28865322,"Aether, the Evil Empowering Dragon",Pendulum Effect Monster,effect_pendulum,"[ Pendulum Effect ]  Once per turn: You can banish 1 ""Empowered Warrior"" monster from your Graveyard  then target 1 card on the field; destroy it. [ Monster Effect ]  When this card is Normal or Special Summoned: You can target 1 monster on the field; banish it.",6.0,2300.0,1600.0,Dragon,DARK,Empower
86377375,"Ahrima, the Wicked Warden",Effect Monster,effect,"You can discard this card; add 1 ""Lair of Darkness"" from your Deck to your hand. You can Tribute 1 DARK monster; draw 1 card  or  if you Tributed a DARK monster other than this card to activate this effect  you can add 1 DARK monster with 2000 or more DEF from your Deck to your hand  instead. You can only use this effect of ""Ahrima  the Wicked Warden"" once per turn.",4.0,1700.0,0.0,Fiend,DARK,
38035986,Akakieisu,Normal Monster,normal,A sorcerer who utters spells that render monsters unconscious.,3.0,1000.0,800.0,Spellcaster,DARK,
28776350,Akashic Magician,Link Monster,link,"2 monsters with the same Type  except Tokens  You can only Link Summon ""Akashic Magician(s)"" once per turn. If this card is Link Summoned: Return all monsters this card points to to the hand. Once per turn: You can declare 1 card name; excavate cards from the top of your Deck  equal to the total Link Rating of the Link Monsters co-linked to this card  then if you excavated any copies of the declared card  add them to your hand  also send the remaining cards to the GY.",,1700.0,,Spellcaster,DARK,
3410461,Alba-Lenatus the Abyss Dragon,Fusion Monster,fusion,"1 ""Fallen of Albaz"" + 1+ Dragon monsters  Cannot be used as Fusion Material. Must be either Fusion Summoned  or Special Summoned by sending the above cards from any Monster Zones to the GY. This card can attack monsters a number of times each Battle Phase  up to the number of materials used for it. Once per turn  during the End Phase  if this card is in the GY because it was sent there this turn: You can add 1 ""Polymerization"" Normal Spell or ""Fusion"" Normal Spell from your Deck to your hand.",8.0,2500.0,2500.0,Dragon,DARK,
37683547,Albaz the Ashen,Effect Monster,effect,"This card's name becomes ""Fallen of Albaz"" while on the field or in the GY. While a Level 8 Fusion Monster is in your GY  this card gains 200 ATK for each monster in your GY  also your opponent cannot target other monsters you control with card effects. If a monster(s) you control leaves the field by an opponent's card effect  while this card and a Fusion Monster are in your GY (except during the Damage Step): You can Special Summon this card. You can only use this effect of ""Albaz the Ashen"" once per turn.",4.0,1800.0,0.0,Dragon,DARK,
87746184,Albion the Branded Dragon,Fusion Monster,fusion,"""Fallen of Albaz"" + 1 LIGHT monster  If this card is Fusion Summoned: You can Fusion Summon 1 Level 8 or lower Fusion Monster from your Extra Deck  except ""Albion the Branded Dragon""  by banishing Fusion Materials mentioned on it from your hand  field  and/or GY. During the End Phase  if this card is in the GY because it was sent there this turn: You can add to your hand or Set 1 ""Branded"" Spell/Trap directly from your Deck. You can only use each effect of ""Albion the Branded Dragon"" once per turn.",8.0,2500.0,2000.0,Dragon,DARK,Branded
25451383,Albion the Shrouded Dragon,Effect Monster,effect,"This card's name becomes ""Fallen of Albaz"" while on the field or in the GY. If this card is in your hand or GY: You can send 1 ""Fallen of Albaz"" or 1 ""Branded"" Spell/Trap from your hand or Deck to the GY; apply the following effect based on where you sent it from.  ● Hand: Special Summon this card.  ● Deck: Place this card on the bottom of the Deck  then  if you placed this card from your hand  draw 1 card.  You can only use this effect of ""Albion the Shrouded Dragon"" once per turn.",8.0,2500.0,2000.0,Dragon,DARK,
65301952,Alchemic Magician,XYZ Monster,xyz,3 Level 4 Spellcaster-Type monsters This card gains 200 ATK for each Spell Card in your Graveyard. Once per turn  during your End Phase: You can detach 1 Xyz Material from this card and send 1 card from your hand to the Graveyard; choose 1 Spell Card from your Deck  then Set it in your Spell & Trap Card Zone.,4.0,1500.0,1500.0,Spellcaster,DARK,
98787535,"Aleirtt, the Ogdoadic Dark",Effect Monster,effect,"If this card is in your GY: You can Tribute 1 monster; Special Summon this card  then your opponent can add 1 monster from their GY to their hand. If this card is Special Summoned: You can target 2 of your banished monsters  including a Reptile monster; return them to the GY. You can only use each effect of ""Aleirtt  the Ogdoadic Dark"" once per turn.",8.0,2000.0,800.0,Reptile,DARK,Ogdoadic
86120751,Aleister the Invoker,Effect Monster,effect,"(Quick Effect): You can send this card from your hand to the GY  then target 1 Fusion Monster you control; it gains 1000 ATK/DEF until the end of this turn. If this card is Normal Summoned or flipped face-up: You can add 1 ""Invocation"" from your Deck to your hand.",4.0,1000.0,1800.0,Spellcaster,DARK,Invoked
97973962,Aleister the Invoker of Madness,Link Monster,link,"2 monsters with different Types and different Attributes  This card's name becomes ""Aleister the Invoker"" while on the field or in the GY. If a monster is Fusion Summoned while you control this monster (except during the Damage Step): You can discard 1 card  and if you do  add 1 ""Invocation"" or ""The Book of the Law"" from your Deck to your hand. If this face-up card you control leaves the field because of an opponent's card effect: You can add 1 ""Omega Summon"" from your Deck to your hand.",,1800.0,,Spellcaster,DARK,Invoked
14504454,"Alice, Lady of Lament",Effect Monster,effect,"When this card is Normal Summoned: You can target 1 ""Lady of Lament"" monster in your GY; Special Summon it. You can only use each of the following effects of ""Alice  Lady of Lament"" once per turn. You can banish 1 Trap from your hand or GY; Special Summon this card from your hand. If this card is Tributed  or if this card in its owner's possession is destroyed by an opponent's card: You can add 1 Fiend monster whose combined ATK & DEF equal 2000 from your Deck to your hand  except ""Alice  Lady of Lament"".",3.0,0.0,2000.0,Fiend,DARK,Lady of Lament
47728740,"Alich, Malebranche of the Burning Abyss",Effect Monster,effect,"If you control a monster that is not a ""Burning Abyss"" monster  destroy this card. You can only use 1 of these effects of ""Alich  Malebranche of the Burning Abyss"" per turn  and only once that turn. ● If you control no Spell/Trap Cards: You can Special Summon this card from your hand. ● If this card is sent to the Graveyard: You can target 1 face-up monster on the field; negate its effects until the end of this turn.",3.0,1200.0,0.0,Fiend,DARK,Burning Abyss
24104865,Alien Mother,Effect Monster,effect,If this card destroys a monster with an A-Counter by battle and sends it to the Graveyard  Special Summon the destroyed monster to your side of the field at the end of the Battle Phase. When this card is removed from the field  all monsters that were Special Summoned by this card's effect are destroyed.,6.0,2300.0,1500.0,Reptile,DARK,Alien
63253763,Alien Overlord,Effect Monster,effect,"You can remove 2 A-Counters from anywhere on the field to Special Summon this card from your hand. Once per turn  you can place 1 A-Counter on each face-up monster your opponent controls. (If a monster with an A-Counter battles an ""Alien"" monster  it loses 300 ATK and DEF for each A-Counter during damage calculation only.) You can only control 1 ""Alien Overlord"".",6.0,2200.0,1600.0,Reptile,DARK,Alien
58012107,Alien Psychic,Effect Monster,effect,This card is changed to Defense Position when it is Normal Summoned or Flip Summoned. Monsters with A-Counters cannot declare an attack.,1.0,200.0,100.0,Reptile,DARK,Alien
87257460,Allure Queen LV3,Effect Monster,effect,"Once per turn  during your Main Phase  you can select 1 Level 3 or lower monster on your opponent's side of the field and equip it to this card. (Only 1 card at a time can be equipped due to this effect.) If this card would be destroyed by battle  the equipped monster is destroyed instead. During your Standby Phase  by sending this card to the Graveyard while it's equipped due to its effect  Special Summon 1 ""Allure Queen LV5"" from your hand or Deck.",3.0,500.0,500.0,Spellcaster,DARK,Allure Queen
23756165,Allure Queen LV5,Effect Monster,effect,"Once per turn  during your Main Phase  if this card was Special Summoned by the effect of ""Allure Queen LV3""  you can select 1 Level 5 or lower monster on your opponent's side of the field and equip it to this card. (Only 1 card at a time can be equipped due to this effect.) If this card would be destroyed by battle  the equipped monster is destroyed instead. During your Standby Phase  by sending this card to the Graveyard while it's equipped due to its effect  Special Summon 1 ""Allure Queen LV7"" from your hand or Deck.",5.0,1000.0,1000.0,Spellcaster,DARK,Allure Queen
50140163,Allure Queen LV7,Effect Monster,effect,"Once per turn  during your Main Phase  if this card was Special Summoned by the effect of ""Allure Queen LV5""  you can select 1 monster on your opponent's side of the field and equip it to this card. (Only 1 card at a time can be equipped due to this effect.) If this card would be destroyed by battle  the equipped monster is destroyed instead.",7.0,1500.0,1500.0,Spellcaster,DARK,Allure Queen
3544583,Allvain the Essence of Vanity,Fusion Monster,fusion,2 Normal Monsters,2.0,0.0,2100.0,Fairy,DARK,Despia
40155554,Ally Mind,Normal Tuner Monster,normal,A high-performance unit developed to enhance the Artificial Intelligence program of the Allies of Justice. Loaded with elements collected from a meteor found in the Worm Nebula  it allows for highly tuned processing. But its full capacity is not yet determined.,5.0,1800.0,1400.0,Machine,DARK,Ally of Justice
26593852,Ally of Justice Catastor,Synchro Monster,synchro,1 Tuner + 1+ non-Tuner monsters At the start of the Damage Step  if this card battles a face-up non-DARK monster: Destroy that monster.,5.0,2200.0,1200.0,Machine,DARK,Ally of Justice
89386122,Ally of Justice Clausolas,Normal Monster,normal,A mighty monster in Mist Valley  and the ultimate weapon designed from Claiomh Solais. Its surprise attacks from above baffle invaders.,6.0,2300.0,1200.0,Machine,DARK,Ally of Justice
36629203,Ally of Justice Core Destroyer,Effect Monster,effect,At the start of the Damage Step  if this card battles a LIGHT monster: Destroy that monster.,3.0,1200.0,200.0,Machine,DARK,Ally of Justice
8822710,Ally of Justice Cosmic Gateway,Effect Monster,effect,If your opponent controls 2 or more monsters  including a LIGHT monster  you can Special Summon this card from your hand.,8.0,2400.0,1200.0,Machine,DARK,Ally of Justice
8233522,Ally of Justice Cycle Reader,Tuner Monster,effect,During either player's turn: You can discard this card to the Graveyard  then target up to 2 LIGHT monsters in your opponent's Graveyard; banish those targets.,3.0,1000.0,1000.0,Machine,DARK,Ally of Justice
45586855,Ally of Justice Cyclone Creator,Tuner Monster,effect,Once per turn  you can discard 1 card from your hand to return Spell/Trap Cards from the field to the hand equal to the number of face-up Tuner monsters on the field.,3.0,1400.0,1200.0,Machine,DARK,Ally of Justice
9888196,Ally of Justice Decisive Armor,Synchro Monster,synchro,1 Tuner + 2 or more non-Tuner monsters   Once per turn  if your opponent controls a face-up LIGHT monster(s)  you can activate 1 of these effects: ● Select 1 Set card your opponent controls  and destroy it. ● Send 1 card from your hand to the Graveyard to destroy all Spell/Trap Cards your opponent controls. ● Send all cards in your hand to the Graveyard to look at your opponent's hand and send all LIGHT monsters in their hand to the Graveyard. Then  inflict damage to your opponent equal to the total ATK of the opponent's monsters sent to the Graveyard.,10.0,3300.0,3300.0,Machine,DARK,Ally of Justice
45033006,Ally of Justice Enemy Catcher,Effect Monster,effect,When this card is Normal Summoned  you can take control of 1 face-down Defense Position monster your opponent controls  until the End Phase of this turn.,6.0,1800.0,1800.0,Machine,DARK,Ally of Justice
69461394,Ally of Justice Field Marshal,Synchro Monster,synchro,1 Tuner + 2 or more non-Tuner monsters This card cannot be Special Summoned except by Synchro Summon. When this card attacks a face-down Defense Position monster  destroys it by battle  and sends it to the Graveyard  draw 1 card.,9.0,2900.0,2600.0,Machine,DARK,Ally of Justice
25771826,Ally of Justice Garadholg,Effect Monster,effect,If this card battles a LIGHT monster  it gains 200 ATK during the Damage Step only.,4.0,1600.0,400.0,Machine,DARK,Ally of Justice
19204398,Ally of Justice Light Gazer,Synchro Monster,synchro,1 Tuner + 1 or more non-Tuner monsters This card gains 200 ATK for each LIGHT monster in your opponent's Graveyard.,8.0,2400.0,1600.0,Machine,DARK,Ally of Justice
76650663,Ally of Justice Nullfier,Effect Monster,effect,Any LIGHT monster that has battled this card has its effects negated (starting after damage calculation).,4.0,1600.0,1200.0,Machine,DARK,Ally of Justice
45450218,Ally of Justice Omni-Weapon,Effect Monster,effect,When this card destroys a LIGHT monster by battle and sends it to the Graveyard  draw 1 card. If that card is a Level 4 or lower DARK monster  you can reveal that card to Special Summon it.,5.0,2200.0,800.0,Machine,DARK,Ally of Justice
72845813,Ally of Justice Quarantine,Effect Monster,effect,Neither player can Special Summon LIGHT monsters.,4.0,1700.0,1200.0,Machine,DARK,Ally of Justice
55982698,Ally of Justice Reverse Break,Effect Monster,effect,If a face-up LIGHT monster is on the field  destroy this card. If this card attacks a face-down Defense Position monster  destroy that monster immediately with this card's effect without flipping it face-up or applying damage calculation.,4.0,1200.0,1200.0,Machine,DARK,Ally of Justice
52265835,Ally of Justice Rudra,Effect Monster,effect,If this card battles a LIGHT monster  it gains 700 ATK during the Damage Step only.,5.0,1900.0,1200.0,Machine,DARK,Ally of Justice
3648368,Ally of Justice Searcher,Effect Monster,effect,Once per turn  you can discard 1 card to select 1 face-down Defense Position monster your opponent controls and change it to face-up Attack Position. Flip Effects are not activated at this time.,3.0,1400.0,100.0,Machine,DARK,Ally of Justice
85876417,Ally of Justice Thousand Arms,Effect Monster,effect,This card can attack all face-up LIGHT monsters your opponent controls once each. If this card battles a non-LIGHT monster  destroy this card before damage calculation.,4.0,1700.0,0.0,Machine,DARK,Ally of Justice
71438011,Ally of Justice Thunder Armor,Effect Monster,effect,"This card cannot be Special Summoned. During the battle between an attacking ""Ally of Justice"" monster you control and a Defense Position monster whose DEF is lower than the ATK of the attacking monster  inflict the difference as Battle Damage to your opponent.",8.0,2700.0,2200.0,Machine,DARK,Ally of Justice
22371016,Ally of Justice Unknown Crusher,Effect Monster,effect,When this card battles a LIGHT monster  remove that monster from play after damage calculation.,3.0,1200.0,800.0,Machine,DARK,Ally of Justice
82377606,Ally of Justice Unlimiter,Effect Monster,effect,"You can Tribute this card to select 1 face-up ""Ally of Justice"" monster you control. Double its original ATK until the End Phase.",2.0,600.0,200.0,Machine,DARK,Ally of Justice
59482302,Ally Salvo,Effect Monster,effect,When this card is destroyed by battle with a LIGHT monster and sent to the Graveyard  select 2 cards on the field and destroy them.,2.0,400.0,300.0,Machine,DARK,
92998610,Aloof Lupine,Effect Monster,effect,"When this card is Normal Summoned: You can banish 1 monster from your hand; banish 1 monster from your Deck with the same Type as that monster. If this card is destroyed by battle  or if this card in its owner's possession is destroyed by an opponent's card effect: You can target 1 of your banished monsters; add it to your hand. You can only use each effect of ""Aloof Lupine"" once per turn.",4.0,1700.0,300.0,Beast,DARK,
61470213,Altergeist Adminia,Link Monster,link,"2+ ""Altergeist"" monsters  If this card is Link Summoned: You can Set 1 ""Altergeist"" Trap directly from your Deck. Once while this card is face-up on the field  during the Main Phase (Quick Effect): You can send 1 card you control to the GY  then target 1 Effect Monster your opponent controls; take control of that target  and if you do  it is also treated as an ""Altergeist"" monster. You can only use each effect of ""Altergeist Adminia"" once per turn.",,3000.0,,Spellcaster,DARK,Altergeist
21187631,Altergeist Dragvirion,Synchro Monster,synchro,"1 Tuner + 1+ non-Tuner monsters  When an opponent's Special Summoned monster declares an attack: You can return 1 ""Altergeist"" monster you control to the hand; negate that attack. If this card is Tributed and sent to the GY: You can Special Summon this card. You can only use each effect of ""Altergeist Dragvirion"" once per turn.",6.0,2200.0,1200.0,Spellcaster,DARK,Altergeist
12977245,Altergeist Fifinellag,Tuner Monster,effect,"Monsters your opponent controls cannot target ""Altergeist"" monsters you control for attacks  except ""Altergeist Fifinellag""  also your opponent cannot target ""Altergeist"" monsters you control with card effects  except ""Altergeist Fifinellag"".",2.0,0.0,1000.0,Spellcaster,DARK,Altergeist
